species_id sample subjectSharedTimepointInitial subjectSharedTimepointFinal subjectSharedTimepointLastSequenced strainTurnover timeOfStrainTurnover
Bacteroides_finegoldii_57739 XBA-045 TRUE NA NA FALSE NA
Bacteroides_finegoldii_57739 XBA-046 TRUE NA NA FALSE NA
Bacteroides_finegoldii_57739 XBA-049 TRUE NA NA FALSE NA
Bacteroides_finegoldii_57739 XBA-053 TRUE NA NA FALSE NA
Bacteroides_finegoldii_57739 XBA-058 TRUE NA NA FALSE NA
Bacteroides_fragilis_54507 XBA-036 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-037 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-039 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-040 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-041 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-042 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-044 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-045 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-046 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-047 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-048 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-049 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-050 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-053 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-058 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-064 TRUE NA NA FALSE NA
Bacteroides_fragilis_54507 XBA-106 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-134 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-171 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-240 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-272 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-303 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-330 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-351 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-358 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-364 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-374 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-380 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-388 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-401 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-408 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-415 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-422 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-430 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-442 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-455 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-482 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-513 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-519 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-534 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-550 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-557 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-597 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-749 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-787 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-806 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-821 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-828 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-835 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-897 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-898 TRUE TRUE NA FALSE NA
Bacteroides_fragilis_54507 XBA-907 TRUE TRUE NA FALSE NA
Bacteroides_ovatus_58035 XBA-008 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-015 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-024 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-025 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-026 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-027 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-028 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-029 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-330 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-436 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-455 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-470 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-478 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-482 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-513 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-519 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-557 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-568 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-577 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-582 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-589 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-597 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-610 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-617 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-625 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-650 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-653 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-705 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-707 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-709 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-710 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-712 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-713 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-716 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-718 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-749 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-767 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-779 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-787 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-794 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-813 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-821 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-828 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-835 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-849 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-897 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-898 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-901 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-907 TRUE NA NA FALSE NA
Bacteroides_ovatus_58035 XBA-910 TRUE NA NA FALSE NA
Bacteroides_uniformis_57318 XBA-008 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-015 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-024 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-025 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-026 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-027 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-028 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-029 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-030 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-058 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-330 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-430 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-436 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-442 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-455 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-463 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-470 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-478 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-482 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-491 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-513 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-519 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-534 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-541 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-550 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-557 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-568 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-577 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-582 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-589 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-597 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-610 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-617 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-625 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-641 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-650 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-653 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-677 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-698 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-705 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-706 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-707 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-709 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-710 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-712 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-713 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-714 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-716 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-718 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-722 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-727 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-734 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-742 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-749 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-754 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-767 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-779 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-787 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-794 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-806 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-813 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-821 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-828 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-835 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-849 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-871 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-897 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-898 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-901 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-907 TRUE NA TRUE FALSE NA
Bacteroides_uniformis_57318 XBA-910 TRUE NA NA FALSE NA
Bacteroides_vulgatus_57955 XBA-008 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-015 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-022 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-023 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-024 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-025 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-026 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-027 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-028 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-029 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-030 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-330 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-430 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-436 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-442 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-455 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-463 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-470 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-478 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-482 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-491 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-513 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-519 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-534 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-541 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-550 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-557 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-568 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-577 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-582 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-589 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-597 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-610 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-617 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-625 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-641 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-650 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-653 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-677 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-698 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-705 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-706 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-707 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-709 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-710 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-712 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-713 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-714 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-716 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-718 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-722 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-727 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-734 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-742 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-749 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-754 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-767 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-779 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-787 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-794 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-806 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-813 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-821 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-828 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-835 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-849 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-871 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-897 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-898 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-901 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-907 TRUE NA TRUE FALSE NA
Bacteroides_vulgatus_57955 XBA-910 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-008 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-015 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-023 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-024 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-025 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-026 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-027 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-028 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-029 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-030 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-330 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-351 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-358 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-364 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-374 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-380 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-388 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-401 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-408 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-415 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-422 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-430 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-442 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-455 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-463 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-478 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-482 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-491 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-513 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-519 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-534 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-541 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-550 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-557 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-568 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-577 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-582 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-589 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-597 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-610 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-617 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-625 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-641 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-650 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-653 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-677 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-698 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-705 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-706 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-709 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-710 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-712 FALSE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-714 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-718 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-722 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-734 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-742 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-749 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-754 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-767 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-779 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-794 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-806 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-813 FALSE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-821 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-828 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-835 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-849 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-871 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-897 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-898 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-901 TRUE NA NA FALSE NA
Bifidobacterium_longum_57796 XBA-907 TRUE NA NA FALSE NA
Bilophila_wadsworthia_57364 XBA-029 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XBA-029 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-030 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-036 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-037 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-040 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-044 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-045 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-046 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-047 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-048 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-049 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-050 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-053 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-064 TRUE NA NA FALSE NA
Blautia_wexlerae_56130 XBA-106 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-134 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-171 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-240 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-272 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-303 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-330 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-351 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-380 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-482 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-519 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-557 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-597 TRUE TRUE NA FALSE NA
Blautia_wexlerae_56130 XBA-698 TRUE TRUE NA FALSE NA
Clostridiales_bacterium_56470 XBA-029 TRUE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-045 TRUE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-053 TRUE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-134 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-171 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-240 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-272 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-303 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-330 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-351 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-380 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-388 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-415 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-597 FALSE NA NA TRUE 134
Clostridiales_bacterium_56470 XBA-835 FALSE NA NA TRUE 134
Clostridiales_bacterium_61057 XBA-029 TRUE TRUE NA FALSE NA
Clostridiales_bacterium_61057 XBA-036 FALSE TRUE NA FALSE NA
Clostridiales_bacterium_61057 XBA-037 FALSE TRUE NA FALSE NA
Clostridiales_bacterium_61057 XBA-042 FALSE TRUE NA FALSE NA
Clostridiales_bacterium_61057 XBA-044 FALSE TRUE NA FALSE NA
Clostridiales_bacterium_61057 XBA-045 FALSE TRUE NA FALSE NA
