species bait numPrivateSNPsTotal
Bacteroides_thetaiotaomicron_56941 XGC-001 1852
Bacteroides_thetaiotaomicron_56941 XGC-029 2176
Bacteroides_thetaiotaomicron_56941 XGC-037 1902
Bacteroides_thetaiotaomicron_56941 XGC-064 1567
Bacteroides_thetaiotaomicron_56941 XGC-252 2282
Bacteroides_thetaiotaomicron_56941 XGC-364 1886
Bacteroides_thetaiotaomicron_56941 XHA-029 1036
Bacteroides_thetaiotaomicron_56941 XHA-064 867
Bacteroides_thetaiotaomicron_56941 XHB-064 663
Bacteroides_thetaiotaomicron_56941 XIB-259 1069
Bacteroides_thetaiotaomicron_56941 XIB-277 1212
Bacteroides_thetaiotaomicron_56941 XKA-001 1228
Bacteroides_thetaiotaomicron_56941 XKA-008 1273
Bacteroides_thetaiotaomicron_56941 XKA-022 1260
Bacteroides_thetaiotaomicron_56941 XKA-023 1226
Bacteroides_thetaiotaomicron_56941 XKA-025 1246
Bacteroides_thetaiotaomicron_56941 XKA-026 1260
Bacteroides_thetaiotaomicron_56941 XKA-028 1076
Bacteroides_thetaiotaomicron_56941 XKA-029 1267
Bacteroides_thetaiotaomicron_56941 XKA-289 1832
Bacteroides_thetaiotaomicron_56941 XKA-332 1802
Bacteroides_thetaiotaomicron_56941 XKA-359 1740
Bacteroides_thetaiotaomicron_56941 XKA-386 1577
Bacteroides_thetaiotaomicron_56941 XKA-422 1778
Bacteroides_thetaiotaomicron_56941 XKA-580 1864
Bacteroides_thetaiotaomicron_56941 XKA-694 1835
Bacteroides_thetaiotaomicron_56941 XKB-204 1356
Bacteroides_thetaiotaomicron_56941 XKB-362 1395
Bacteroides_thetaiotaomicron_56941 XKB-467 1516
Bacteroides_thetaiotaomicron_56941 XKB-580 1583
Bacteroides_thetaiotaomicron_56941 XKB-693 1628
Bacteroides_thetaiotaomicron_56941 XMA-001 1405
Bacteroides_thetaiotaomicron_56941 XMA-034 1443
Bacteroides_thetaiotaomicron_56941 XMA-035 1645
Bacteroides_thetaiotaomicron_56941 XMA-036 1708
Bacteroides_thetaiotaomicron_56941 XMA-043 1651
Bacteroides_thetaiotaomicron_56941 XMA-050 1494
Bacteroides_thetaiotaomicron_56941 XMA-064 1692
Bacteroides_thetaiotaomicron_56941 XMA-116 1667
Bacteroides_thetaiotaomicron_56941 XMA-180 1659
Bacteroides_thetaiotaomicron_56941 XMA-359 1612
Bacteroides_thetaiotaomicron_56941 XNA-001 1456
Bacteroides_thetaiotaomicron_56941 XNA-029 1299
Bacteroides_thetaiotaomicron_56941 XNB-001 1454
Bacteroides_thetaiotaomicron_56941 XNB-029 1366
Bacteroides_thetaiotaomicron_56941 XNB-036 1518
Bacteroides_thetaiotaomicron_56941 XNB-064 1387
Bacteroides_thetaiotaomicron_56941 XOB-001 1387
Bacteroides_thetaiotaomicron_56941 XOB-036 1672
Bacteroides_thetaiotaomicron_56941 XOB-064 1777
Bacteroides_thetaiotaomicron_56941 XPA-002 1174
Bacteroides_thetaiotaomicron_56941 XPA-029 1094
Bacteroides_thetaiotaomicron_56941 XPA-036 1130
Bacteroides_thetaiotaomicron_56941 XPA-043 1016
Bacteroides_thetaiotaomicron_56941 XPA-049 915
Bacteroides_thetaiotaomicron_56941 XPA-056 1041
Bacteroides_thetaiotaomicron_56941 XPA-072 1108
Bacteroides_thetaiotaomicron_56941 XPA-151 1139
Bacteroides_thetaiotaomicron_56941 XPB-008 1480
Bacteroides_thetaiotaomicron_56941 XPB-028 1447
Bacteroides_thetaiotaomicron_56941 XPB-063 1596
Bacteroides_thetaiotaomicron_56941 XPB-139 1718
Bacteroides_thetaiotaomicron_56941 XQB-001 1184
Bacteroides_thetaiotaomicron_56941 XQB-029 1296
Bacteroides_thetaiotaomicron_56941 XQB-036 1301
Bacteroides_thetaiotaomicron_56941 XQB-133 1224
Bacteroides_thetaiotaomicron_56941 XQB-348 1061
Bacteroides_thetaiotaomicron_56941 XRA-001 1015
Bacteroides_thetaiotaomicron_56941 XRA-023 1105
Bacteroides_thetaiotaomicron_56941 XRA-025 992
Bacteroides_thetaiotaomicron_56941 XRA-045 923
Bacteroides_thetaiotaomicron_56941 XRA-052 999
Bacteroides_thetaiotaomicron_56941 XRA-059 1157
Bacteroides_thetaiotaomicron_56941 XRA-064 1169
Bacteroides_thetaiotaomicron_56941 XRA-153 1129
Bacteroides_thetaiotaomicron_56941 XRB-002 1688
Bacteroides_thetaiotaomicron_56941 XRB-029 1668
Bacteroides_thetaiotaomicron_56941 XRB-036 1695
Bacteroides_thetaiotaomicron_56941 XRB-059 1663
Bacteroides_thetaiotaomicron_56941 XRB-153 1660
Bacteroides_thetaiotaomicron_56941 XRB-305 1534
Bacteroides_thetaiotaomicron_56941 XUA-001 1006
Bacteroides_thetaiotaomicron_56941 XUA-064 1270
Bacteroides_thetaiotaomicron_56941 XUA-129 1072
Bacteroides_thetaiotaomicron_56941 XUB-001 1695
Bacteroides_thetaiotaomicron_56941 XUB-029 1780
Bacteroides_thetaiotaomicron_56941 XUB-036 1558
Bacteroides_thetaiotaomicron_56941 XUB-064 1967
Bacteroides_thetaiotaomicron_56941 XUB-130 1585
Bacteroides_thetaiotaomicron_56941 XUB-221 1728
Bacteroides_thetaiotaomicron_56941 XVB-001 1568
Bacteroides_thetaiotaomicron_56941 XVB-027 1529
Bacteroides_thetaiotaomicron_56941 YBB-029 670
Bacteroides_thetaiotaomicron_56941 YBB-050 816
Bacteroides_thetaiotaomicron_56941 YBB-260 910
Bacteroides_thetaiotaomicron_56941 YCA-001 1545
Bacteroides_thetaiotaomicron_56941 YCB-001 1312
Bacteroides_thetaiotaomicron_56941 YCB-064 1453
Bacteroides_thetaiotaomicron_56941 YDB-006 1008
Bacteroides_thetaiotaomicron_56941 YEB-001 597
Bacteroides_thetaiotaomicron_56941 YEB-002 751
Bacteroides_thetaiotaomicron_56941 ZAA-263 1175
Bacteroides_thetaiotaomicron_56941 ZAB-002 1026
Bacteroides_thetaiotaomicron_56941 ZAB-064 1052
Bacteroides_thetaiotaomicron_56941 ZAB-256 1303
Bacteroides_thetaiotaomicron_56941 ZAB-326 1109
Bacteroides_thetaiotaomicron_56941 ZAB-600 1202
Bacteroides_thetaiotaomicron_56941 ZAB-813 1227
Bacteroides_thetaiotaomicron_56941 ZAC-326 900
Bacteroides_thetaiotaomicron_56941 ZCA-064 918
Bacteroides_thetaiotaomicron_56941 ZCA-260 1093
Bacteroides_thetaiotaomicron_56941 ZCA-597 1090
Bacteroides_thetaiotaomicron_56941 ZEC-064 1041
Bacteroides_uniformis_57318 XAA-002 686
Bacteroides_uniformis_57318 XAA-010 702
Bacteroides_uniformis_57318 XAA-014 630
Bacteroides_uniformis_57318 XAA-021 705
Bacteroides_uniformis_57318 XAA-022 732
Bacteroides_uniformis_57318 XAA-023 740
Bacteroides_uniformis_57318 XAA-024 718
Bacteroides_uniformis_57318 XAA-026 713
Bacteroides_uniformis_57318 XAA-027 696
Bacteroides_uniformis_57318 XAA-028 742
Bacteroides_uniformis_57318 XAA-050 498
Bacteroides_uniformis_57318 XAA-057 533
Bacteroides_uniformis_57318 XAA-623 391
Bacteroides_uniformis_57318 XAC-002 524
Bacteroides_uniformis_57318 XAC-029 545
Bacteroides_uniformis_57318 XAC-036 554
Bacteroides_uniformis_57318 XAC-064 562
Bacteroides_uniformis_57318 XAC-224 587
Bacteroides_uniformis_57318 XAD-029 416
Bacteroides_uniformis_57318 XBA-001 566
Bacteroides_uniformis_57318 XBA-008 548
Bacteroides_uniformis_57318 XBA-025 707
Bacteroides_uniformis_57318 XBA-028 600
Bacteroides_uniformis_57318 XBA-029 649
Bacteroides_uniformis_57318 XBA-330 636
Bacteroides_uniformis_57318 XBA-436 580
Bacteroides_uniformis_57318 XBA-442 665
Bacteroides_uniformis_57318 XBA-455 610
Bacteroides_uniformis_57318 XBA-463 630
Bacteroides_uniformis_57318 XBA-470 593
Bacteroides_uniformis_57318 XBA-478 578
Bacteroides_uniformis_57318 XBA-482 589
Bacteroides_uniformis_57318 XBA-491 623
Bacteroides_uniformis_57318 XBA-513 635
Bacteroides_uniformis_57318 XBA-519 536
Bacteroides_uniformis_57318 XBA-534 602
Bacteroides_uniformis_57318 XBA-541 560
Bacteroides_uniformis_57318 XBA-550 613
Bacteroides_uniformis_57318 XBA-557 552
Bacteroides_uniformis_57318 XBA-568 588
Bacteroides_uniformis_57318 XBA-577 602
Bacteroides_uniformis_57318 XBA-582 620
Bacteroides_uniformis_57318 XBA-589 566
Bacteroides_uniformis_57318 XBA-597 563
Bacteroides_uniformis_57318 XBA-610 612
Bacteroides_uniformis_57318 XBA-617 582
Bacteroides_uniformis_57318 XBA-625 567
Bacteroides_uniformis_57318 XBA-641 620
Bacteroides_uniformis_57318 XBA-650 640
Bacteroides_uniformis_57318 XBA-653 577
Bacteroides_uniformis_57318 XBA-677 597
Bacteroides_uniformis_57318 XBA-705 598
Bacteroides_uniformis_57318 XBA-706 621
Bacteroides_uniformis_57318 XBA-707 606
Bacteroides_uniformis_57318 XBA-709 628
Bacteroides_uniformis_57318 XBA-710 588
Bacteroides_uniformis_57318 XBA-712 621
Bacteroides_uniformis_57318 XBA-713 639
Bacteroides_uniformis_57318 XBA-714 580
Bacteroides_uniformis_57318 XBA-716 569
Bacteroides_uniformis_57318 XBA-718 601
Bacteroides_uniformis_57318 XBA-722 618
Bacteroides_uniformis_57318 XBA-727 590
Bacteroides_uniformis_57318 XBA-734 633
Bacteroides_uniformis_57318 XBA-742 659
Bacteroides_uniformis_57318 XBA-749 573
Bacteroides_uniformis_57318 XBA-754 593
Bacteroides_uniformis_57318 XBA-767 607
Bacteroides_uniformis_57318 XBA-779 599
Bacteroides_uniformis_57318 XBA-787 571
Bacteroides_uniformis_57318 XBA-794 592
Bacteroides_uniformis_57318 XBA-806 646
Bacteroides_uniformis_57318 XBA-813 575
Bacteroides_uniformis_57318 XBA-821 614
Bacteroides_uniformis_57318 XBA-828 575
Bacteroides_uniformis_57318 XBA-835 584
Bacteroides_uniformis_57318 XBA-849 600
Bacteroides_uniformis_57318 XBA-871 593
Bacteroides_uniformis_57318 XBA-897 622
Bacteroides_uniformis_57318 XBA-898 552
Bacteroides_uniformis_57318 XBA-901 566
Bacteroides_uniformis_57318 XBA-907 603
Bacteroides_uniformis_57318 XBA-910 615
Bacteroides_uniformis_57318 XBB-001 488
Bacteroides_uniformis_57318 XBB-029 496
Bacteroides_uniformis_57318 XBB-034 549
Bacteroides_uniformis_57318 XBB-036 510
Bacteroides_uniformis_57318 XBB-064 539
Bacteroides_uniformis_57318 XBB-066 537
Bacteroides_uniformis_57318 XBB-106 582
Bacteroides_uniformis_57318 XBB-136 571
Bacteroides_uniformis_57318 XBB-170 572
Bacteroides_uniformis_57318 XBB-204 612
Bacteroides_uniformis_57318 XBB-240 587
Bacteroides_uniformis_57318 XBB-274 616
Bacteroides_uniformis_57318 XBB-303 612
Bacteroides_uniformis_57318 XBB-330 593
Bacteroides_uniformis_57318 XBB-351 643
Bacteroides_uniformis_57318 XBB-380 526
Bacteroides_uniformis_57318 XBB-415 590
Bacteroides_uniformis_57318 XBB-422 574
Bacteroides_uniformis_57318 XBB-430 510
Bacteroides_uniformis_57318 XBB-436 546
Bacteroides_uniformis_57318 XBB-443 552
Bacteroides_uniformis_57318 XBB-456 564
Bacteroides_uniformis_57318 XBB-464 562
Bacteroides_uniformis_57318 XBB-478 493
Bacteroides_uniformis_57318 XBB-493 601
Bacteroides_uniformis_57318 XBB-499 531
Bacteroides_uniformis_57318 XBB-541 523
Bacteroides_uniformis_57318 XBB-555 564
Bacteroides_uniformis_57318 XBB-569 584
Bacteroides_uniformis_57318 XBB-582 518
Bacteroides_uniformis_57318 XBB-588 519
Bacteroides_uniformis_57318 XBB-597 584
Bacteroides_uniformis_57318 XBB-617 538
Bacteroides_uniformis_57318 XBB-625 528
Bacteroides_uniformis_57318 XBB-641 569
Bacteroides_uniformis_57318 XBB-656 532
Bacteroides_uniformis_57318 XBB-679 512
Bacteroides_uniformis_57318 XBB-701 526
Bacteroides_uniformis_57318 XBB-717 584
Bacteroides_uniformis_57318 XBB-725 544
Bacteroides_uniformis_57318 XBB-737 576
Bacteroides_uniformis_57318 XBB-745 583
Bacteroides_uniformis_57318 XBB-754 581
Bacteroides_uniformis_57318 XBB-773 533
Bacteroides_uniformis_57318 XBB-779 551
Bacteroides_uniformis_57318 XBB-811 560
Bacteroides_uniformis_57318 XBB-856 591
Bacteroides_uniformis_57318 XBB-900 485
Bacteroides_uniformis_57318 XCA-001 435
Bacteroides_uniformis_57318 XCA-008 315
Bacteroides_uniformis_57318 XCA-015 292
Bacteroides_uniformis_57318 XCA-022 331
Bacteroides_uniformis_57318 XCA-023 330
Bacteroides_uniformis_57318 XCA-024 366
Bacteroides_uniformis_57318 XCA-025 370
Bacteroides_uniformis_57318 XCA-026 329
Bacteroides_uniformis_57318 XCA-027 326
Bacteroides_uniformis_57318 XCA-029 431
Bacteroides_uniformis_57318 XCA-031 485
Bacteroides_uniformis_57318 XCA-032 513
Bacteroides_uniformis_57318 XCA-033 524
Bacteroides_uniformis_57318 XCA-034 559
Bacteroides_uniformis_57318 XCA-035 464
Bacteroides_uniformis_57318 XCA-036 663
Bacteroides_uniformis_57318 XCA-037 523
Bacteroides_uniformis_57318 XCA-038 554
Bacteroides_uniformis_57318 XCA-039 418
Bacteroides_uniformis_57318 XCA-040 428
Bacteroides_uniformis_57318 XCA-044 439
Bacteroides_uniformis_57318 XCA-050 523
Bacteroides_uniformis_57318 XCA-064 477
Bacteroides_uniformis_57318 XCA-258 570
Bacteroides_uniformis_57318 XCA-317 643
Bacteroides_uniformis_57318 XCA-409 351
Bacteroides_uniformis_57318 XCA-498 464
Bacteroides_uniformis_57318 XCA-604 455
Bacteroides_uniformis_57318 XCA-695 544
Bacteroides_uniformis_57318 XCA-805 499
Bacteroides_uniformis_57318 XCB-001 464
Bacteroides_uniformis_57318 XCB-029 471
Bacteroides_uniformis_57318 XCB-036 482
Bacteroides_uniformis_57318 XCB-064 440
Bacteroides_uniformis_57318 XCB-258 430
Bacteroides_uniformis_57318 XCB-310 471
Bacteroides_uniformis_57318 XCB-410 491
Bacteroides_uniformis_57318 XCB-499 328
Bacteroides_uniformis_57318 XCB-604 340
Bacteroides_uniformis_57318 XCB-695 398
Bacteroides_uniformis_57318 XCB-804 353
Bacteroides_uniformis_57318 XDA-001 330
Bacteroides_uniformis_57318 XDA-025 404
Bacteroides_uniformis_57318 XDA-029 407
Bacteroides_uniformis_57318 XDA-031 662
Bacteroides_uniformis_57318 XDA-035 626
Bacteroides_uniformis_57318 XDA-036 792
Bacteroides_uniformis_57318 XDA-037 722
Bacteroides_uniformis_57318 XDA-038 486
Bacteroides_uniformis_57318 XDA-039 477
Bacteroides_uniformis_57318 XDA-044 324
Bacteroides_uniformis_57318 XDA-050 336
Bacteroides_uniformis_57318 XDA-057 459
Bacteroides_uniformis_57318 XDA-064 355
Bacteroides_uniformis_57318 XDA-268 394
Bacteroides_uniformis_57318 XDA-330 439
Bacteroides_uniformis_57318 XDA-417 456
Bacteroides_uniformis_57318 XDA-460 336
Bacteroides_uniformis_57318 XDA-513 441
Bacteroides_uniformis_57318 XDA-556 476
Bacteroides_uniformis_57318 XDA-583 483
Bacteroides_uniformis_57318 XDA-589 462
Bacteroides_uniformis_57318 XDA-706 408
Bacteroides_uniformis_57318 XDA-816 390
Bacteroides_uniformis_57318 XDB-001 411
Bacteroides_uniformis_57318 XDB-029 345
Bacteroides_uniformis_57318 XDB-036 364
Bacteroides_uniformis_57318 XDB-064 349
Bacteroides_uniformis_57318 XDB-267 541
Bacteroides_uniformis_57318 XDB-330 470
Bacteroides_uniformis_57318 XDB-417 582
Bacteroides_uniformis_57318 XDB-458 515
Bacteroides_uniformis_57318 XDB-512 543
Bacteroides_uniformis_57318 XDB-553 511
Bacteroides_uniformis_57318 XDB-591 495
Bacteroides_uniformis_57318 XDB-706 466
Bacteroides_uniformis_57318 XDB-816 391
Bacteroides_uniformis_57318 XEA-008 287
Bacteroides_uniformis_57318 XEA-032 379
Bacteroides_uniformis_57318 XEA-034 544
Bacteroides_uniformis_57318 XEA-036 353
Bacteroides_uniformis_57318 XEA-037 437
Bacteroides_uniformis_57318 XEA-039 343
Bacteroides_uniformis_57318 XEA-040 398
Bacteroides_uniformis_57318 XEA-043 421
Bacteroides_uniformis_57318 XEA-050 576
Bacteroides_uniformis_57318 XEA-057 685
Bacteroides_uniformis_57318 XEA-064 659
Bacteroides_uniformis_57318 XEA-302 650
Bacteroides_uniformis_57318 XEA-390 618
Bacteroides_uniformis_57318 XEB-029 548
Bacteroides_uniformis_57318 XEB-036 339
Bacteroides_uniformis_57318 XEB-064 519
Bacteroides_uniformis_57318 XEB-293 459
Bacteroides_uniformis_57318 XEB-389 507
Bacteroides_uniformis_57318 XFA-001 384
Bacteroides_uniformis_57318 XFA-008 344
Bacteroides_uniformis_57318 XFA-024 333
Bacteroides_uniformis_57318 XFA-025 393
Bacteroides_uniformis_57318 XFA-026 421
Bacteroides_uniformis_57318 XFA-027 320
Bacteroides_uniformis_57318 XFA-028 386
Bacteroides_uniformis_57318 XFA-029 345
Bacteroides_uniformis_57318 XFA-030 383
Bacteroides_uniformis_57318 XFA-038 469
Bacteroides_uniformis_57318 XFA-039 511
Bacteroides_uniformis_57318 XFA-040 450
Bacteroides_uniformis_57318 XFA-050 474
Bacteroides_uniformis_57318 XFA-057 345
Bacteroides_uniformis_57318 XFA-064 490
Bacteroides_uniformis_57318 XFA-242 579
Bacteroides_uniformis_57318 XFA-312 577
Bacteroides_uniformis_57318 XFB-001 435
Bacteroides_uniformis_57318 XGA-001 683
Bacteroides_uniformis_57318 XGA-008 688
Bacteroides_uniformis_57318 XGA-015 709
Bacteroides_uniformis_57318 XGA-022 704
Bacteroides_uniformis_57318 XGA-023 712
Bacteroides_uniformis_57318 XGA-024 712
Bacteroides_uniformis_57318 XGA-025 743
Bacteroides_uniformis_57318 XGA-026 703
Bacteroides_uniformis_57318 XGA-027 706
Bacteroides_uniformis_57318 XGA-028 723
Bacteroides_uniformis_57318 XGA-029 705
Bacteroides_uniformis_57318 XGA-030 716
Bacteroides_uniformis_57318 XGA-031 723
Bacteroides_uniformis_57318 XGA-032 723
Bacteroides_uniformis_57318 XGA-033 529
Bacteroides_uniformis_57318 XGA-035 357
Bacteroides_uniformis_57318 XGA-036 576
Bacteroides_uniformis_57318 XGA-037 590
Bacteroides_uniformis_57318 XGA-038 611
Bacteroides_uniformis_57318 XGA-039 571
Bacteroides_uniformis_57318 XGA-040 561
Bacteroides_uniformis_57318 XGA-044 619
Bacteroides_uniformis_57318 XGA-057 730
Bacteroides_uniformis_57318 XGA-064 711
Bacteroides_uniformis_57318 XGA-252 742
Bacteroides_uniformis_57318 XGA-364 701
Bacteroides_uniformis_57318 XGA-428 648
Bacteroides_uniformis_57318 XGB-001 577
Bacteroides_uniformis_57318 XGB-029 578
Bacteroides_uniformis_57318 XGB-036 581
Bacteroides_uniformis_57318 XGB-064 577
Bacteroides_uniformis_57318 XGB-252 577
Bacteroides_uniformis_57318 XGB-365 573
Bacteroides_uniformis_57318 XGB-428 574
Bacteroides_uniformis_57318 XGC-001 433
Bacteroides_uniformis_57318 XGC-037 452
Bacteroides_uniformis_57318 XGC-252 544
Bacteroides_uniformis_57318 XHA-064 400
Bacteroides_uniformis_57318 XHC-001 560
Bacteroides_uniformis_57318 XHC-015 578
Bacteroides_uniformis_57318 XHC-029 657
Bacteroides_uniformis_57318 XHC-036 654
Bacteroides_uniformis_57318 XHC-037 578
Bacteroides_uniformis_57318 XHC-064 476
Bacteroides_uniformis_57318 XIA-002 482
Bacteroides_uniformis_57318 XIA-008 553
Bacteroides_uniformis_57318 XIA-015 516
Bacteroides_uniformis_57318 XIA-023 419
Bacteroides_uniformis_57318 XIA-024 447
Bacteroides_uniformis_57318 XIA-025 471
Bacteroides_uniformis_57318 XIA-026 518
Bacteroides_uniformis_57318 XIA-027 471
Bacteroides_uniformis_57318 XIA-028 462
Bacteroides_uniformis_57318 XIA-029 470
Bacteroides_uniformis_57318 XIA-033 593
Bacteroides_uniformis_57318 XIA-034 586
Bacteroides_uniformis_57318 XIA-036 553
Bacteroides_uniformis_57318 XIA-038 567
Bacteroides_uniformis_57318 XIA-039 625
Bacteroides_uniformis_57318 XIA-045 633
Bacteroides_uniformis_57318 XIA-050 549
Bacteroides_uniformis_57318 XIA-057 563
Bacteroides_uniformis_57318 XIA-199 684
Bacteroides_uniformis_57318 XIA-259 309
Bacteroides_uniformis_57318 XIA-277 438
Bacteroides_uniformis_57318 XIB-199 381
Bacteroides_uniformis_57318 XJB-001 670
Bacteroides_uniformis_57318 XJB-029 653
Bacteroides_uniformis_57318 XJB-036 609
Bacteroides_uniformis_57318 XJB-064 645
Bacteroides_uniformis_57318 XKB-001 690
Bacteroides_uniformis_57318 XKB-029 753
Bacteroides_uniformis_57318 XKB-036 819
Bacteroides_uniformis_57318 XKB-064 846
Bacteroides_uniformis_57318 XKB-142 728
Bacteroides_uniformis_57318 XKB-204 861
Bacteroides_uniformis_57318 XKB-332 727
Bacteroides_uniformis_57318 XKB-362 788
Bacteroides_uniformis_57318 XKB-467 763
Bacteroides_uniformis_57318 XKB-580 762
Bacteroides_uniformis_57318 XKB-693 823
Bacteroides_uniformis_57318 XLA-001 421
Bacteroides_uniformis_57318 XLA-022 409
Bacteroides_uniformis_57318 XLA-023 465
Bacteroides_uniformis_57318 XLA-024 411
Bacteroides_uniformis_57318 XLA-026 463
Bacteroides_uniformis_57318 XLA-029 584
Bacteroides_uniformis_57318 XLA-030 590
Bacteroides_uniformis_57318 XLA-032 622
Bacteroides_uniformis_57318 XLA-033 555
Bacteroides_uniformis_57318 XLA-034 458
Bacteroides_uniformis_57318 XLA-035 532
Bacteroides_uniformis_57318 XLA-036 609
Bacteroides_uniformis_57318 XLA-064 575
Bacteroides_uniformis_57318 XLA-148 489
Bacteroides_uniformis_57318 XLB-001 611
Bacteroides_uniformis_57318 XLB-029 649
Bacteroides_uniformis_57318 XLB-036 593
Bacteroides_uniformis_57318 XLB-064 593
Bacteroides_uniformis_57318 XLB-172 616
Bacteroides_uniformis_57318 XLB-294 476
Bacteroides_uniformis_57318 XMA-001 543
Bacteroides_uniformis_57318 XMA-029 580
Bacteroides_uniformis_57318 XMA-050 508
Bacteroides_uniformis_57318 XMA-064 579
Bacteroides_uniformis_57318 XMA-116 580
Bacteroides_uniformis_57318 XMA-180 626
Bacteroides_uniformis_57318 XMA-264 645
Bacteroides_uniformis_57318 XMB-001 613
Bacteroides_uniformis_57318 XMB-064 347
Bacteroides_uniformis_57318 XMB-116 427
Bacteroides_uniformis_57318 XMB-180 351
Bacteroides_uniformis_57318 XNA-001 542
Bacteroides_uniformis_57318 XNA-015 517
Bacteroides_uniformis_57318 XNA-023 389
Bacteroides_uniformis_57318 XNA-024 417
Bacteroides_uniformis_57318 XNA-025 435
Bacteroides_uniformis_57318 XNA-026 487
Bacteroides_uniformis_57318 XNA-028 419
Bacteroides_uniformis_57318 XNA-029 542
Bacteroides_uniformis_57318 XNA-030 419
Bacteroides_uniformis_57318 XNA-032 517
Bacteroides_uniformis_57318 XNA-033 468
Bacteroides_uniformis_57318 XNA-034 500
Bacteroides_uniformis_57318 XNA-036 432
Bacteroides_uniformis_57318 XNA-050 278
Bacteroides_uniformis_57318 XOA-031 390
Bacteroides_uniformis_57318 XOA-032 454
Bacteroides_uniformis_57318 XOA-034 442
Bacteroides_uniformis_57318 XOB-001 592
Bacteroides_uniformis_57318 XOB-028 558
Bacteroides_uniformis_57318 XOB-036 648
Bacteroides_uniformis_57318 XOB-064 633
Bacteroides_uniformis_57318 XOB-129 544
Bacteroides_uniformis_57318 XPA-009 433
Bacteroides_uniformis_57318 XPA-019 398
Bacteroides_uniformis_57318 XPA-023 561
Bacteroides_uniformis_57318 XPA-029 631
Bacteroides_uniformis_57318 XPA-030 653
Bacteroides_uniformis_57318 XPA-031 601
Bacteroides_uniformis_57318 XPA-032 571
Bacteroides_uniformis_57318 XPA-035 622
Bacteroides_uniformis_57318 XPA-036 750
Bacteroides_uniformis_57318 XPA-039 775
Bacteroides_uniformis_57318 XPA-043 780
Bacteroides_uniformis_57318 XPA-049 671
Bacteroides_uniformis_57318 XPA-056 578
Bacteroides_uniformis_57318 XPA-072 628
Bacteroides_uniformis_57318 XPA-151 773
Bacteroides_uniformis_57318 XPB-008 600
Bacteroides_uniformis_57318 XPB-028 613
Bacteroides_uniformis_57318 XPB-036 614
Bacteroides_uniformis_57318 XPB-063 608
Bacteroides_uniformis_57318 XPB-139 576
Bacteroides_uniformis_57318 XQA-001 508
Bacteroides_uniformis_57318 XQA-022 501
Bacteroides_uniformis_57318 XQA-024 501
Bacteroides_uniformis_57318 XQA-029 571
Bacteroides_uniformis_57318 XQA-037 522
Bacteroides_uniformis_57318 XQA-038 479
Bacteroides_uniformis_57318 XQA-039 459
