species_id subject1 strainSharedAnyTimepoint strainSharedPreAbx strainSharedPostAbx strainSharedMain strainSharedFollowup strainSharedPostAbxFollowup
Faecalibacterium_prausnitzii_61481 XQB FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_61481 XRA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 XRB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 XSA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XSB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XTA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XTB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 XUA TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 XUB TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 XVA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 XVB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 YAB FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_61481 YAC FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_61481 YAD FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_61481 YBA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_61481 YBB TRUE TRUE FALSE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 YBC TRUE TRUE FALSE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 YCA FALSE NA NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 YCB FALSE NA NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 YEA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 YEB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 YEC FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_61481 YFA TRUE NA TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_61481 YFC TRUE NA TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_61481 ZAA FALSE NA NA NA FALSE FALSE
Faecalibacterium_prausnitzii_61481 ZAB TRUE NA NA NA TRUE TRUE
Faecalibacterium_prausnitzii_61481 ZAC TRUE NA NA NA TRUE TRUE
Faecalibacterium_prausnitzii_61481 ZCA TRUE TRUE NA TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 ZCB TRUE TRUE NA TRUE TRUE TRUE
Faecalibacterium_prausnitzii_61481 ZEA FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_61481 ZEB FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_61481 ZEC FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_62201 XAA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 XAC FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XAD FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XBA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 XBB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 XDA TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_62201 XDB TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_62201 XEA TRUE TRUE NA TRUE NA NA
Faecalibacterium_prausnitzii_62201 XEB TRUE TRUE NA TRUE NA NA
Faecalibacterium_prausnitzii_62201 XFA FALSE FALSE NA FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XFB FALSE FALSE NA FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XGA FALSE NA NA NA FALSE FALSE
Faecalibacterium_prausnitzii_62201 XGC FALSE NA NA NA FALSE FALSE
Faecalibacterium_prausnitzii_62201 XHA TRUE FALSE FALSE TRUE NA FALSE
Faecalibacterium_prausnitzii_62201 XHB TRUE FALSE FALSE TRUE NA FALSE
Faecalibacterium_prausnitzii_62201 XHC FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_62201 XIA TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_62201 XIB TRUE TRUE TRUE TRUE TRUE TRUE
Faecalibacterium_prausnitzii_62201 XIC FALSE NA NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 XOA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XOB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XPA FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_62201 XPB FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_62201 XQA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XQB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XSA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 XSB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 XTA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 XTB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 XUA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XUB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XVA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 XVB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 YAA FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_62201 YAB TRUE TRUE TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_62201 YAC TRUE TRUE TRUE TRUE NA TRUE
Faecalibacterium_prausnitzii_62201 YAD FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_62201 YBA TRUE FALSE FALSE FALSE TRUE TRUE
Faecalibacterium_prausnitzii_62201 YBB TRUE NA NA NA TRUE TRUE
Faecalibacterium_prausnitzii_62201 YBC FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 YEA FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 YEB FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 YEC FALSE FALSE NA FALSE NA NA
Faecalibacterium_prausnitzii_62201 ZAA FALSE NA FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 ZAB FALSE NA FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 ZAC FALSE NA NA NA FALSE FALSE
Faecalibacterium_prausnitzii_62201 ZCA FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 ZCB FALSE FALSE FALSE FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 ZDA FALSE FALSE NA FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 ZDB FALSE FALSE NA FALSE FALSE FALSE
Faecalibacterium_prausnitzii_62201 ZEA FALSE FALSE FALSE FALSE NA FALSE
Faecalibacterium_prausnitzii_62201 ZEB FALSE FALSE FALSE FALSE NA FALSE
Guyana_massiliensis_60772 XAA FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XAC FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XCA FALSE NA NA NA FALSE FALSE
Guyana_massiliensis_60772 XCB FALSE NA NA NA FALSE FALSE
Guyana_massiliensis_60772 XDA FALSE FALSE FALSE FALSE FALSE FALSE
Guyana_massiliensis_60772 XDB FALSE FALSE FALSE FALSE FALSE FALSE
Guyana_massiliensis_60772 XEA FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XEB FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XFA FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XFB FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XGA FALSE FALSE NA FALSE FALSE FALSE
Guyana_massiliensis_60772 XGB FALSE FALSE FALSE FALSE FALSE FALSE
Guyana_massiliensis_60772 XGC FALSE FALSE FALSE FALSE FALSE FALSE
Guyana_massiliensis_60772 XHA TRUE TRUE FALSE TRUE NA FALSE
Guyana_massiliensis_60772 XHB TRUE TRUE FALSE TRUE NA FALSE
Guyana_massiliensis_60772 XHC FALSE FALSE FALSE FALSE NA FALSE
Guyana_massiliensis_60772 XIA FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XIB FALSE NA NA NA NA FALSE
Guyana_massiliensis_60772 XIC FALSE FALSE NA FALSE NA FALSE
Guyana_massiliensis_60772 XMA FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XMB FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XNA FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XNB FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XOA FALSE FALSE FALSE FALSE FALSE FALSE
Guyana_massiliensis_60772 XOB FALSE FALSE FALSE FALSE FALSE FALSE
Guyana_massiliensis_60772 XPA FALSE NA FALSE FALSE NA FALSE
Guyana_massiliensis_60772 XPB FALSE NA FALSE FALSE NA FALSE
Guyana_massiliensis_60772 XRA FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XRB FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 XUA TRUE TRUE NA TRUE NA NA
Guyana_massiliensis_60772 XUB TRUE TRUE NA TRUE NA NA
Guyana_massiliensis_60772 XVA FALSE FALSE FALSE FALSE FALSE FALSE
Guyana_massiliensis_60772 XVB FALSE FALSE FALSE FALSE FALSE FALSE
Guyana_massiliensis_60772 YAC TRUE FALSE TRUE TRUE NA TRUE
Guyana_massiliensis_60772 YAD TRUE FALSE TRUE TRUE NA TRUE
Guyana_massiliensis_60772 YBA TRUE FALSE FALSE FALSE FALSE TRUE
Guyana_massiliensis_60772 YBB TRUE FALSE FALSE FALSE FALSE TRUE
Guyana_massiliensis_60772 YBC FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 YEB FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 YEC FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 ZAB FALSE NA NA NA FALSE FALSE
Guyana_massiliensis_60772 ZAC FALSE NA NA NA FALSE FALSE
Guyana_massiliensis_60772 ZEA FALSE FALSE NA FALSE NA NA
Guyana_massiliensis_60772 ZEB FALSE FALSE FALSE FALSE NA FALSE
Guyana_massiliensis_60772 ZEC FALSE NA FALSE FALSE NA FALSE
Lachnospiraceae_bacterium_51870 XDA FALSE NA NA NA FALSE FALSE
Lachnospiraceae_bacterium_51870 XDB FALSE NA NA NA FALSE FALSE
Lachnospiraceae_bacterium_51870 XEA FALSE NA NA NA FALSE FALSE
Lachnospiraceae_bacterium_51870 XEB FALSE NA NA NA FALSE FALSE
Lachnospiraceae_bacterium_51870 XIB FALSE NA NA NA NA FALSE
Lachnospiraceae_bacterium_51870 XIC FALSE NA NA NA NA FALSE
Lachnospiraceae_bacterium_51870 XLA FALSE NA NA NA NA NA
Lachnospiraceae_bacterium_51870 XLB FALSE NA NA NA NA NA
Lachnospiraceae_bacterium_51870 XQA FALSE FALSE NA FALSE NA FALSE
Lachnospiraceae_bacterium_51870 XQB FALSE FALSE NA FALSE NA FALSE
Lachnospiraceae_bacterium_51870 YBA FALSE NA NA NA FALSE FALSE
Lachnospiraceae_bacterium_51870 YBB FALSE NA NA NA FALSE FALSE
Lachnospiraceae_bacterium_51870 YCA TRUE NA TRUE TRUE NA TRUE
Lachnospiraceae_bacterium_51870 YCB TRUE NA TRUE TRUE NA TRUE
Lachnospiraceae_bacterium_51870 ZAA FALSE FALSE NA FALSE FALSE FALSE
Lachnospiraceae_bacterium_51870 ZAB FALSE FALSE NA FALSE FALSE FALSE
Lachnospiraceae_bacterium_51870 ZEA FALSE FALSE NA FALSE NA NA
Lachnospiraceae_bacterium_51870 ZEB FALSE NA NA FALSE NA NA
Lachnospiraceae_bacterium_51870 ZEC FALSE FALSE NA FALSE NA NA
Lactobacillus_ruminis_57020 XIA TRUE TRUE NA TRUE NA NA
Lactobacillus_ruminis_57020 XIB TRUE TRUE NA TRUE NA NA
Megamonas_hypermegale_57114 XIA FALSE NA NA NA FALSE FALSE
Megamonas_hypermegale_57114 XIC FALSE NA NA NA FALSE FALSE
Odoribacter_splanchnicus_62174 XCA FALSE FALSE FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 XCB FALSE FALSE FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 XDA FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XDB FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XEA FALSE FALSE NA FALSE NA FALSE
Odoribacter_splanchnicus_62174 XEB FALSE FALSE NA FALSE NA FALSE
Odoribacter_splanchnicus_62174 XHA FALSE FALSE FALSE FALSE NA FALSE
Odoribacter_splanchnicus_62174 XHB FALSE FALSE FALSE FALSE NA FALSE
Odoribacter_splanchnicus_62174 XIB FALSE NA FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 XIC FALSE NA FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 XLA FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XLB FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XRA FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XRB FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XTA FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XTB FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XUA FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XUB FALSE FALSE NA FALSE NA NA
Odoribacter_splanchnicus_62174 XVA TRUE TRUE TRUE TRUE TRUE TRUE
Odoribacter_splanchnicus_62174 XVB TRUE TRUE TRUE TRUE TRUE TRUE
Odoribacter_splanchnicus_62174 YAB TRUE TRUE TRUE TRUE NA TRUE
Odoribacter_splanchnicus_62174 YAC TRUE TRUE TRUE TRUE NA TRUE
Odoribacter_splanchnicus_62174 YAD TRUE TRUE TRUE TRUE NA TRUE
Odoribacter_splanchnicus_62174 YBA FALSE FALSE FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 YBB FALSE FALSE FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 YCA TRUE NA NA TRUE NA NA
Odoribacter_splanchnicus_62174 YCB TRUE NA NA TRUE NA NA
Odoribacter_splanchnicus_62174 ZAA FALSE FALSE FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 ZAB FALSE FALSE FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 ZCA FALSE FALSE NA FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 ZCB FALSE FALSE NA FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 ZDA FALSE FALSE FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 ZDB FALSE FALSE FALSE FALSE FALSE FALSE
Odoribacter_splanchnicus_62174 ZEA FALSE FALSE FALSE FALSE NA FALSE
Odoribacter_splanchnicus_62174 ZEC FALSE FALSE FALSE FALSE NA FALSE
Oscillibacter_sp_60799 XEA FALSE FALSE NA FALSE NA FALSE
Oscillibacter_sp_60799 XEB FALSE FALSE NA FALSE NA FALSE
Oscillibacter_sp_60799 XGA TRUE TRUE TRUE TRUE TRUE TRUE
Oscillibacter_sp_60799 XGC TRUE TRUE TRUE TRUE TRUE TRUE
Oscillibacter_sp_60799 XIA TRUE TRUE TRUE TRUE NA TRUE
Oscillibacter_sp_60799 XIB TRUE FALSE TRUE TRUE TRUE TRUE
Oscillibacter_sp_60799 XIC TRUE TRUE TRUE TRUE TRUE TRUE
Oscillibacter_sp_60799 XPA FALSE FALSE NA FALSE NA NA
Oscillibacter_sp_60799 XPB FALSE FALSE NA FALSE NA NA
Oscillibacter_sp_60799 XTA FALSE FALSE FALSE FALSE NA FALSE
Oscillibacter_sp_60799 XTB FALSE FALSE FALSE FALSE NA FALSE
Oscillibacter_sp_60799 XUA FALSE FALSE NA FALSE NA NA
Oscillibacter_sp_60799 XUB FALSE FALSE NA FALSE NA NA
Oscillibacter_sp_60799 YAC TRUE NA TRUE TRUE NA TRUE
Oscillibacter_sp_60799 YAD TRUE NA TRUE TRUE NA TRUE
Oscillibacter_sp_60799 YBA FALSE NA NA NA FALSE FALSE
Oscillibacter_sp_60799 YBC FALSE NA NA NA FALSE FALSE
Oscillibacter_sp_60799 YFA TRUE NA TRUE TRUE NA TRUE
Oscillibacter_sp_60799 YFC TRUE NA TRUE TRUE NA TRUE
Oscillibacter_sp_60799 ZCA FALSE NA FALSE FALSE FALSE FALSE
Oscillibacter_sp_60799 ZCB FALSE NA FALSE FALSE FALSE FALSE
Oscillibacter_sp_60799 ZEA FALSE FALSE FALSE FALSE NA FALSE
Oscillibacter_sp_60799 ZEC FALSE FALSE FALSE FALSE NA FALSE
Oscillospiraceae_bacterium_54867 XCA FALSE NA FALSE FALSE NA FALSE
Oscillospiraceae_bacterium_54867 XCB FALSE NA FALSE FALSE NA FALSE
Oscillospiraceae_bacterium_54867 XLA TRUE NA NA NA TRUE TRUE
Oscillospiraceae_bacterium_54867 XLB TRUE NA NA NA TRUE TRUE
Oscillospiraceae_bacterium_54867 XQA FALSE FALSE NA FALSE NA NA
Oscillospiraceae_bacterium_54867 XQB FALSE FALSE NA FALSE NA NA
Oscillospiraceae_bacterium_54867 ZAA FALSE NA NA NA NA NA
Oscillospiraceae_bacterium_54867 ZAB FALSE NA NA NA NA NA
Parabacteroides_distasonis_56985 XAA FALSE FALSE NA FALSE FALSE FALSE
Parabacteroides_distasonis_56985 XAC FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 XAD FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_distasonis_56985 XBA TRUE TRUE NA TRUE NA NA
Parabacteroides_distasonis_56985 XBB TRUE TRUE NA TRUE NA NA
Parabacteroides_distasonis_56985 XCA TRUE TRUE TRUE TRUE NA TRUE
Parabacteroides_distasonis_56985 XCB TRUE TRUE TRUE TRUE NA TRUE
Parabacteroides_distasonis_56985 XDA TRUE FALSE NA FALSE TRUE TRUE
Parabacteroides_distasonis_56985 XDB TRUE FALSE NA FALSE TRUE TRUE
Parabacteroides_distasonis_56985 XFA TRUE TRUE NA TRUE NA NA
Parabacteroides_distasonis_56985 XFB TRUE TRUE NA TRUE NA NA
Parabacteroides_distasonis_56985 XGB TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_distasonis_56985 XGC TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_distasonis_56985 XHA FALSE NA FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 XHC FALSE NA FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 XIB FALSE NA NA NA FALSE FALSE
Parabacteroides_distasonis_56985 XIC FALSE NA NA NA FALSE FALSE
Parabacteroides_distasonis_56985 XLA TRUE TRUE NA TRUE TRUE TRUE
Parabacteroides_distasonis_56985 XLB TRUE TRUE NA TRUE TRUE TRUE
Parabacteroides_distasonis_56985 XMA FALSE NA NA NA FALSE FALSE
Parabacteroides_distasonis_56985 XMB FALSE NA NA NA FALSE FALSE
Parabacteroides_distasonis_56985 XNA FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 XNB FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 XPA FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 XPB FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 XQA FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_distasonis_56985 XQB FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_distasonis_56985 XRA FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_distasonis_56985 XRB FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_distasonis_56985 XTA FALSE FALSE NA FALSE NA NA
Parabacteroides_distasonis_56985 XTB FALSE FALSE NA FALSE NA NA
Parabacteroides_distasonis_56985 XUA FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_distasonis_56985 XUB FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_distasonis_56985 YAA FALSE NA FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 YAD FALSE NA FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 YBA TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_distasonis_56985 YBB FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_distasonis_56985 YBC TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_distasonis_56985 YCA TRUE TRUE FALSE TRUE NA FALSE
Parabacteroides_distasonis_56985 YCB TRUE TRUE FALSE TRUE NA FALSE
Parabacteroides_distasonis_56985 YEB FALSE FALSE NA FALSE NA NA
Parabacteroides_distasonis_56985 YEC FALSE FALSE NA FALSE NA NA
Parabacteroides_distasonis_56985 ZCA FALSE FALSE NA FALSE NA NA
Parabacteroides_distasonis_56985 ZCB FALSE FALSE NA FALSE NA NA
Parabacteroides_distasonis_56985 ZDA TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_distasonis_56985 ZDB TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_distasonis_56985 ZEA FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_distasonis_56985 ZEC FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_johnsonii_55217 XDA TRUE FALSE NA FALSE TRUE TRUE
Parabacteroides_johnsonii_55217 XDB TRUE FALSE NA FALSE TRUE TRUE
Parabacteroides_merdae_56972 XAA TRUE TRUE NA TRUE NA NA
Parabacteroides_merdae_56972 XAC TRUE TRUE NA TRUE NA NA
Parabacteroides_merdae_56972 XFA TRUE TRUE NA TRUE NA NA
Parabacteroides_merdae_56972 XFB TRUE TRUE NA TRUE NA NA
Parabacteroides_merdae_56972 XGA TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_merdae_56972 XGB TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_merdae_56972 XGC TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_merdae_56972 XIA TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_merdae_56972 XIB TRUE TRUE TRUE TRUE TRUE TRUE
Parabacteroides_merdae_56972 XIC FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_merdae_56972 XMA FALSE FALSE NA FALSE NA NA
Parabacteroides_merdae_56972 XMB FALSE FALSE NA FALSE NA NA
Parabacteroides_merdae_56972 XTA FALSE NA NA FALSE NA NA
Parabacteroides_merdae_56972 XTB FALSE NA NA FALSE NA NA
Parabacteroides_merdae_56972 XUA FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_merdae_56972 XUB FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_merdae_56972 YEA FALSE FALSE NA FALSE NA NA
Parabacteroides_merdae_56972 YEB FALSE FALSE NA FALSE NA NA
Parabacteroides_merdae_56972 YEC FALSE FALSE NA FALSE NA NA
Parabacteroides_merdae_56972 YFA TRUE NA TRUE TRUE NA TRUE
Parabacteroides_merdae_56972 YFC TRUE NA TRUE TRUE NA TRUE
Parabacteroides_merdae_56972 ZAA TRUE NA NA NA TRUE TRUE
Parabacteroides_merdae_56972 ZAB TRUE NA NA NA TRUE TRUE
Parabacteroides_merdae_56972 ZAC TRUE NA NA NA TRUE TRUE
Parabacteroides_merdae_56972 ZCA FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_merdae_56972 ZCB FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_merdae_56972 ZDA FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_merdae_56972 ZDB FALSE FALSE FALSE FALSE FALSE FALSE
Parabacteroides_merdae_56972 ZEA FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_merdae_56972 ZEB FALSE FALSE FALSE FALSE NA FALSE
Parabacteroides_merdae_56972 ZEC FALSE FALSE FALSE FALSE NA FALSE
Paraprevotella_clara_33712 XIB FALSE FALSE FALSE FALSE FALSE FALSE
Paraprevotella_clara_33712 XIC FALSE FALSE FALSE FALSE FALSE FALSE
Paraprevotella_clara_33712 XUA FALSE FALSE FALSE FALSE FALSE FALSE
Paraprevotella_clara_33712 XUB FALSE FALSE FALSE FALSE FALSE FALSE
Paraprevotella_clara_33712 YAB FALSE NA FALSE FALSE NA FALSE
Paraprevotella_clara_33712 YAC FALSE NA FALSE FALSE NA FALSE
Phascolarctobacterium_sp_59817 XAA FALSE FALSE NA FALSE NA NA
Phascolarctobacterium_sp_59817 XAC FALSE FALSE NA FALSE NA NA
Phascolarctobacterium_sp_59817 XFA FALSE FALSE NA FALSE FALSE FALSE
Phascolarctobacterium_sp_59817 XFB FALSE FALSE NA FALSE FALSE FALSE
Phascolarctobacterium_sp_59817 XLA TRUE TRUE NA TRUE TRUE TRUE
Phascolarctobacterium_sp_59817 XLB TRUE TRUE NA TRUE TRUE TRUE
Phascolarctobacterium_sp_59817 XUA FALSE NA FALSE FALSE FALSE FALSE
Phascolarctobacterium_sp_59817 XUB FALSE NA FALSE FALSE FALSE FALSE
Phascolarctobacterium_sp_59817 YBA TRUE TRUE NA TRUE TRUE TRUE
Phascolarctobacterium_sp_59817 YBB FALSE FALSE NA FALSE FALSE FALSE
Phascolarctobacterium_sp_59817 YBC TRUE TRUE NA TRUE TRUE TRUE
Phascolarctobacterium_sp_59818 XPA FALSE FALSE FALSE FALSE NA FALSE
Phascolarctobacterium_sp_59818 XPB FALSE FALSE FALSE FALSE NA FALSE
Prevotella_copri_61740 XHA FALSE FALSE FALSE FALSE NA FALSE
Prevotella_copri_61740 XHB FALSE FALSE FALSE FALSE NA FALSE
Prevotella_copri_61740 XIA FALSE NA NA NA FALSE FALSE
Prevotella_copri_61740 XIB TRUE TRUE TRUE TRUE TRUE TRUE
Prevotella_copri_61740 XIC TRUE TRUE TRUE TRUE TRUE TRUE
Prevotella_copri_61740 YAB FALSE NA FALSE FALSE NA FALSE
Prevotella_copri_61740 YAC TRUE TRUE TRUE TRUE NA TRUE
Prevotella_copri_61740 YAD TRUE TRUE TRUE TRUE NA TRUE
Prevotella_copri_61740 YFA TRUE NA TRUE TRUE NA TRUE
Prevotella_copri_61740 YFC TRUE NA TRUE TRUE NA TRUE
Prevotella_copri_61740 ZAA TRUE NA NA NA TRUE TRUE
Prevotella_copri_61740 ZAB FALSE NA NA NA FALSE FALSE
Prevotella_copri_61740 ZAC TRUE NA NA NA TRUE TRUE
Roseburia_hominis_61877 XBA FALSE FALSE NA FALSE NA NA
Roseburia_hominis_61877 XBB FALSE FALSE NA FALSE NA NA
Roseburia_hominis_61877 XCA FALSE NA NA NA NA NA
Roseburia_hominis_61877 XCB FALSE NA NA NA NA NA
Roseburia_hominis_61877 XDA TRUE NA FALSE FALSE TRUE TRUE
Roseburia_hominis_61877 XDB TRUE NA FALSE FALSE TRUE TRUE
Roseburia_hominis_61877 XEA FALSE FALSE FALSE FALSE FALSE FALSE
Roseburia_hominis_61877 XEB FALSE FALSE FALSE FALSE FALSE FALSE
