species_id sample1 strainSharedAnyTimepoint
Bacteroides_uniformis_57318 XBA-794 FALSE
Bacteroides_uniformis_57318 XBA-806 FALSE
Bacteroides_uniformis_57318 XBA-813 FALSE
Bacteroides_uniformis_57318 XBA-821 FALSE
Bacteroides_uniformis_57318 XBA-828 FALSE
Bacteroides_uniformis_57318 XBA-835 FALSE
Bacteroides_uniformis_57318 XBA-849 FALSE
Bacteroides_uniformis_57318 XBA-871 FALSE
Bacteroides_uniformis_57318 XBA-897 FALSE
Bacteroides_uniformis_57318 XBA-898 FALSE
Bacteroides_uniformis_57318 XBA-901 FALSE
Bacteroides_uniformis_57318 XBA-907 FALSE
Bacteroides_uniformis_57318 XBA-910 FALSE
Bacteroides_uniformis_57318 XBB-001 FALSE
Bacteroides_uniformis_57318 XBB-029 FALSE
Bacteroides_uniformis_57318 XBB-034 FALSE
Bacteroides_uniformis_57318 XBB-036 FALSE
Bacteroides_uniformis_57318 XBB-064 FALSE
Bacteroides_uniformis_57318 XBB-066 FALSE
Bacteroides_uniformis_57318 XBB-106 FALSE
Bacteroides_uniformis_57318 XBB-136 FALSE
Bacteroides_uniformis_57318 XBB-170 FALSE
Bacteroides_uniformis_57318 XBB-204 FALSE
Bacteroides_uniformis_57318 XBB-240 FALSE
Bacteroides_uniformis_57318 XBB-274 FALSE
Bacteroides_uniformis_57318 XBB-303 FALSE
Bacteroides_uniformis_57318 XBB-330 FALSE
Bacteroides_uniformis_57318 XBB-351 FALSE
Bacteroides_uniformis_57318 XBB-380 FALSE
Bacteroides_uniformis_57318 XBB-415 FALSE
Bacteroides_uniformis_57318 XBB-422 FALSE
Bacteroides_uniformis_57318 XBB-430 FALSE
Bacteroides_uniformis_57318 XBB-436 FALSE
Bacteroides_uniformis_57318 XBB-443 FALSE
Bacteroides_uniformis_57318 XBB-456 FALSE
Bacteroides_uniformis_57318 XBB-464 FALSE
Bacteroides_uniformis_57318 XBB-478 FALSE
Bacteroides_uniformis_57318 XBB-493 FALSE
Bacteroides_uniformis_57318 XBB-499 FALSE
Bacteroides_uniformis_57318 XBB-541 FALSE
Bacteroides_uniformis_57318 XBB-555 FALSE
Bacteroides_uniformis_57318 XBB-569 FALSE
Bacteroides_uniformis_57318 XBB-582 FALSE
Bacteroides_uniformis_57318 XBB-588 FALSE
Bacteroides_uniformis_57318 XBB-597 FALSE
Bacteroides_uniformis_57318 XBB-617 FALSE
Bacteroides_uniformis_57318 XBB-625 FALSE
Bacteroides_uniformis_57318 XBB-641 FALSE
Bacteroides_uniformis_57318 XBB-656 FALSE
Bacteroides_uniformis_57318 XBB-679 FALSE
Bacteroides_uniformis_57318 XBB-701 FALSE
Bacteroides_uniformis_57318 XBB-717 FALSE
Bacteroides_uniformis_57318 XBB-725 FALSE
Bacteroides_uniformis_57318 XBB-737 FALSE
Bacteroides_uniformis_57318 XBB-745 FALSE
Bacteroides_uniformis_57318 XBB-754 FALSE
Bacteroides_uniformis_57318 XBB-773 FALSE
Bacteroides_uniformis_57318 XBB-779 FALSE
Bacteroides_uniformis_57318 XBB-811 FALSE
Bacteroides_uniformis_57318 XBB-856 FALSE
Bacteroides_uniformis_57318 XBB-900 FALSE
Bacteroides_uniformis_57318 XCA-001 FALSE
Bacteroides_uniformis_57318 XCA-008 FALSE
Bacteroides_uniformis_57318 XCA-015 FALSE
Bacteroides_uniformis_57318 XCA-022 FALSE
Bacteroides_uniformis_57318 XCA-023 FALSE
Bacteroides_uniformis_57318 XCA-024 FALSE
Bacteroides_uniformis_57318 XCA-025 FALSE
Bacteroides_uniformis_57318 XCA-026 FALSE
Bacteroides_uniformis_57318 XCA-027 FALSE
Bacteroides_uniformis_57318 XCA-029 FALSE
Bacteroides_uniformis_57318 XCA-030 FALSE
Bacteroides_uniformis_57318 XCA-031 FALSE
Bacteroides_uniformis_57318 XCA-032 FALSE
Bacteroides_uniformis_57318 XCA-033 FALSE
Bacteroides_uniformis_57318 XCA-034 FALSE
Bacteroides_uniformis_57318 XCA-035 FALSE
Bacteroides_uniformis_57318 XCA-036 FALSE
Bacteroides_uniformis_57318 XCA-037 FALSE
Bacteroides_uniformis_57318 XCA-038 FALSE
Bacteroides_uniformis_57318 XCA-039 FALSE
Bacteroides_uniformis_57318 XCA-040 FALSE
Bacteroides_uniformis_57318 XCA-044 FALSE
Bacteroides_uniformis_57318 XCA-050 FALSE
Bacteroides_uniformis_57318 XCA-064 FALSE
Bacteroides_uniformis_57318 XCA-258 FALSE
Bacteroides_uniformis_57318 XCA-317 FALSE
Bacteroides_uniformis_57318 XCA-409 FALSE
Bacteroides_uniformis_57318 XCA-498 FALSE
Bacteroides_uniformis_57318 XCA-604 FALSE
Bacteroides_uniformis_57318 XCA-695 FALSE
Bacteroides_uniformis_57318 XCA-805 FALSE
Bacteroides_uniformis_57318 XCB-001 FALSE
Bacteroides_uniformis_57318 XCB-029 FALSE
Bacteroides_uniformis_57318 XCB-036 FALSE
Bacteroides_uniformis_57318 XCB-064 FALSE
Bacteroides_uniformis_57318 XCB-258 FALSE
Bacteroides_uniformis_57318 XCB-310 FALSE
Bacteroides_uniformis_57318 XCB-410 FALSE
Bacteroides_uniformis_57318 XCB-499 FALSE
Bacteroides_uniformis_57318 XCB-604 FALSE
Bacteroides_uniformis_57318 XCB-695 FALSE
Bacteroides_uniformis_57318 XCB-804 FALSE
Bacteroides_uniformis_57318 XDA-001 FALSE
Bacteroides_uniformis_57318 XDA-008 FALSE
Bacteroides_uniformis_57318 XDA-025 FALSE
Bacteroides_uniformis_57318 XDA-026 FALSE
Bacteroides_uniformis_57318 XDA-027 FALSE
Bacteroides_uniformis_57318 XDA-029 FALSE
Bacteroides_uniformis_57318 XDA-031 FALSE
Bacteroides_uniformis_57318 XDA-034 FALSE
Bacteroides_uniformis_57318 XDA-035 FALSE
Bacteroides_uniformis_57318 XDA-036 FALSE
Bacteroides_uniformis_57318 XDA-037 FALSE
Bacteroides_uniformis_57318 XDA-038 FALSE
Bacteroides_uniformis_57318 XDA-039 FALSE
Bacteroides_uniformis_57318 XDA-044 FALSE
Bacteroides_uniformis_57318 XDA-050 FALSE
Bacteroides_uniformis_57318 XDA-057 FALSE
Bacteroides_uniformis_57318 XDA-064 FALSE
Bacteroides_uniformis_57318 XDA-268 FALSE
Bacteroides_uniformis_57318 XDA-330 FALSE
Bacteroides_uniformis_57318 XDA-417 FALSE
Bacteroides_uniformis_57318 XDA-460 FALSE
Bacteroides_uniformis_57318 XDA-513 FALSE
Bacteroides_uniformis_57318 XDA-556 FALSE
Bacteroides_uniformis_57318 XDA-583 FALSE
Bacteroides_uniformis_57318 XDA-589 FALSE
Bacteroides_uniformis_57318 XDA-706 TRUE
Bacteroides_uniformis_57318 XDA-816 TRUE
Bacteroides_uniformis_57318 XDB-001 TRUE
Bacteroides_uniformis_57318 XDB-029 TRUE
Bacteroides_uniformis_57318 XDB-036 TRUE
Bacteroides_uniformis_57318 XDB-064 TRUE
Bacteroides_uniformis_57318 XDB-267 TRUE
Bacteroides_uniformis_57318 XDB-330 TRUE
Bacteroides_uniformis_57318 XDB-417 TRUE
Bacteroides_uniformis_57318 XDB-458 TRUE
Bacteroides_uniformis_57318 XDB-512 TRUE
Bacteroides_uniformis_57318 XDB-553 TRUE
Bacteroides_uniformis_57318 XDB-591 TRUE
Bacteroides_uniformis_57318 XDB-706 TRUE
Bacteroides_uniformis_57318 XDB-816 TRUE
Bacteroides_uniformis_57318 XEA-001 FALSE
Bacteroides_uniformis_57318 XEA-008 FALSE
Bacteroides_uniformis_57318 XEA-023 FALSE
Bacteroides_uniformis_57318 XEA-025 FALSE
Bacteroides_uniformis_57318 XEA-026 FALSE
Bacteroides_uniformis_57318 XEA-027 FALSE
Bacteroides_uniformis_57318 XEA-028 FALSE
Bacteroides_uniformis_57318 XEA-029 FALSE
Bacteroides_uniformis_57318 XEA-030 FALSE
Bacteroides_uniformis_57318 XEA-032 FALSE
Bacteroides_uniformis_57318 XEA-034 FALSE
Bacteroides_uniformis_57318 XEA-036 FALSE
Bacteroides_uniformis_57318 XEA-037 FALSE
Bacteroides_uniformis_57318 XEA-038 FALSE
Bacteroides_uniformis_57318 XEA-039 FALSE
Bacteroides_uniformis_57318 XEA-040 FALSE
Bacteroides_uniformis_57318 XEA-043 FALSE
Bacteroides_uniformis_57318 XEA-050 FALSE
Bacteroides_uniformis_57318 XEA-057 FALSE
Bacteroides_uniformis_57318 XEA-064 FALSE
Bacteroides_uniformis_57318 XEA-302 FALSE
Bacteroides_uniformis_57318 XEA-390 FALSE
Bacteroides_uniformis_57318 XEB-001 FALSE
Bacteroides_uniformis_57318 XEB-029 FALSE
Bacteroides_uniformis_57318 XEB-036 FALSE
Bacteroides_uniformis_57318 XEB-064 FALSE
Bacteroides_uniformis_57318 XEB-293 FALSE
Bacteroides_uniformis_57318 XEB-389 FALSE
Bacteroides_uniformis_57318 XFA-001 TRUE
Bacteroides_uniformis_57318 XFA-008 TRUE
Bacteroides_uniformis_57318 XFA-022 TRUE
Bacteroides_uniformis_57318 XFA-023 TRUE
Bacteroides_uniformis_57318 XFA-024 TRUE
Bacteroides_uniformis_57318 XFA-025 TRUE
Bacteroides_uniformis_57318 XFA-026 TRUE
Bacteroides_uniformis_57318 XFA-027 TRUE
Bacteroides_uniformis_57318 XFA-028 TRUE
Bacteroides_uniformis_57318 XFA-029 TRUE
Bacteroides_uniformis_57318 XFA-030 TRUE
Bacteroides_uniformis_57318 XFA-036 TRUE
Bacteroides_uniformis_57318 XFA-038 TRUE
Bacteroides_uniformis_57318 XFA-039 TRUE
Bacteroides_uniformis_57318 XFA-040 TRUE
Bacteroides_uniformis_57318 XFA-044 TRUE
Bacteroides_uniformis_57318 XFA-050 TRUE
Bacteroides_uniformis_57318 XFA-057 TRUE
Bacteroides_uniformis_57318 XFA-064 TRUE
Bacteroides_uniformis_57318 XFA-242 TRUE
Bacteroides_uniformis_57318 XFA-312 TRUE
Bacteroides_uniformis_57318 XFB-001 TRUE
Bacteroides_uniformis_57318 XFB-029 TRUE
Bacteroides_uniformis_57318 XFB-036 TRUE
Bacteroides_uniformis_57318 XFB-064 TRUE
Bacteroides_uniformis_57318 XFB-313 TRUE
Bacteroides_uniformis_57318 XGA-029 TRUE
Bacteroides_uniformis_57318 XGA-033 FALSE
Bacteroides_uniformis_57318 XGA-035 FALSE
Bacteroides_uniformis_57318 XGA-036 FALSE
Bacteroides_uniformis_57318 XGA-037 FALSE
Bacteroides_uniformis_57318 XGA-038 FALSE
Bacteroides_uniformis_57318 XGA-039 FALSE
Bacteroides_uniformis_57318 XGA-040 FALSE
Bacteroides_uniformis_57318 XGA-044 FALSE
Bacteroides_uniformis_57318 XGA-050 FALSE
Bacteroides_uniformis_57318 XGA-057 TRUE
Bacteroides_uniformis_57318 XGA-064 TRUE
Bacteroides_uniformis_57318 XGA-252 TRUE
Bacteroides_uniformis_57318 XGA-428 TRUE
Bacteroides_uniformis_57318 XGB-001 TRUE
Bacteroides_uniformis_57318 XGB-029 TRUE
Bacteroides_uniformis_57318 XGB-036 TRUE
Bacteroides_uniformis_57318 XGB-064 TRUE
Bacteroides_uniformis_57318 XGB-252 TRUE
Bacteroides_uniformis_57318 XGB-365 TRUE
Bacteroides_uniformis_57318 XGB-428 TRUE
Bacteroides_uniformis_57318 XGC-001 TRUE
Bacteroides_uniformis_57318 XGC-029 TRUE
Bacteroides_uniformis_57318 XGC-037 TRUE
Bacteroides_uniformis_57318 XGC-064 TRUE
Bacteroides_uniformis_57318 XGC-252 TRUE
Bacteroides_uniformis_57318 XGC-364 TRUE
Bacteroides_uniformis_57318 XGC-428 TRUE
Bacteroides_uniformis_57318 XHA-029 FALSE
Bacteroides_uniformis_57318 XHA-036 FALSE
Bacteroides_uniformis_57318 XHA-064 FALSE
Bacteroides_uniformis_57318 XHB-001 FALSE
Bacteroides_uniformis_57318 XHB-029 FALSE
Bacteroides_uniformis_57318 XHB-036 FALSE
Bacteroides_uniformis_57318 XHB-064 FALSE
Bacteroides_uniformis_57318 XHC-001 FALSE
Bacteroides_uniformis_57318 XHC-015 FALSE
Bacteroides_uniformis_57318 XHC-023 FALSE
Bacteroides_uniformis_57318 XHC-025 FALSE
Bacteroides_uniformis_57318 XHC-027 FALSE
Bacteroides_uniformis_57318 XHC-028 FALSE
Bacteroides_uniformis_57318 XHC-029 FALSE
Bacteroides_uniformis_57318 XHC-034 FALSE
Bacteroides_uniformis_57318 XHC-036 FALSE
Bacteroides_uniformis_57318 XHC-037 FALSE
Bacteroides_uniformis_57318 XHC-039 FALSE
Bacteroides_uniformis_57318 XHC-044 FALSE
Bacteroides_uniformis_57318 XHC-050 FALSE
Bacteroides_uniformis_57318 XHC-064 FALSE
Bacteroides_uniformis_57318 XIA-002 TRUE
Bacteroides_uniformis_57318 XIA-008 TRUE
Bacteroides_uniformis_57318 XIA-015 TRUE
Bacteroides_uniformis_57318 XIA-022 FALSE
Bacteroides_uniformis_57318 XIA-023 TRUE
Bacteroides_uniformis_57318 XIA-024 TRUE
Bacteroides_uniformis_57318 XIA-025 TRUE
Bacteroides_uniformis_57318 XIA-026 TRUE
Bacteroides_uniformis_57318 XIA-027 TRUE
Bacteroides_uniformis_57318 XIA-028 TRUE
Bacteroides_uniformis_57318 XIA-029 TRUE
Bacteroides_uniformis_57318 XIA-031 FALSE
Bacteroides_uniformis_57318 XIA-032 FALSE
Bacteroides_uniformis_57318 XIA-033 TRUE
Bacteroides_uniformis_57318 XIA-034 TRUE
Bacteroides_uniformis_57318 XIA-035 FALSE
Bacteroides_uniformis_57318 XIA-036 TRUE
Bacteroides_uniformis_57318 XIA-038 FALSE
Bacteroides_uniformis_57318 XIA-039 TRUE
Bacteroides_uniformis_57318 XIA-040 FALSE
Bacteroides_uniformis_57318 XIA-045 TRUE
Bacteroides_uniformis_57318 XIA-050 TRUE
Bacteroides_uniformis_57318 XIA-057 TRUE
Bacteroides_uniformis_57318 XIA-064 TRUE
Bacteroides_uniformis_57318 XIA-199 TRUE
Bacteroides_uniformis_57318 XIA-259 TRUE
Bacteroides_uniformis_57318 XIA-277 TRUE
Bacteroides_uniformis_57318 XIB-029 TRUE
Bacteroides_uniformis_57318 XIB-036 TRUE
Bacteroides_uniformis_57318 XIB-064 TRUE
Bacteroides_uniformis_57318 XIB-199 TRUE
Bacteroides_uniformis_57318 XIB-259 TRUE
Bacteroides_uniformis_57318 XIB-277 TRUE
Bacteroides_uniformis_57318 XIC-008 TRUE
Bacteroides_uniformis_57318 XIC-015 FALSE
Bacteroides_uniformis_57318 XIC-029 TRUE
Bacteroides_uniformis_57318 XIC-036 TRUE
Bacteroides_uniformis_57318 XIC-057 TRUE
Bacteroides_uniformis_57318 XIC-064 TRUE
Bacteroides_uniformis_57318 XIC-198 FALSE
Bacteroides_uniformis_57318 XLA-001 TRUE
Bacteroides_uniformis_57318 XLA-008 TRUE
Bacteroides_uniformis_57318 XLA-022 TRUE
Bacteroides_uniformis_57318 XLA-023 TRUE
Bacteroides_uniformis_57318 XLA-024 TRUE
Bacteroides_uniformis_57318 XLA-025 TRUE
Bacteroides_uniformis_57318 XLA-026 TRUE
Bacteroides_uniformis_57318 XLA-027 TRUE
Bacteroides_uniformis_57318 XLA-028 TRUE
Bacteroides_uniformis_57318 XLA-029 TRUE
Bacteroides_uniformis_57318 XLA-030 TRUE
Bacteroides_uniformis_57318 XLA-031 TRUE
Bacteroides_uniformis_57318 XLA-032 TRUE
Bacteroides_uniformis_57318 XLA-033 TRUE
Bacteroides_uniformis_57318 XLA-034 TRUE
Bacteroides_uniformis_57318 XLA-035 TRUE
Bacteroides_uniformis_57318 XLA-036 TRUE
Bacteroides_uniformis_57318 XLA-037 TRUE
Bacteroides_uniformis_57318 XLA-043 TRUE
Bacteroides_uniformis_57318 XLA-050 TRUE
Bacteroides_uniformis_57318 XLA-064 TRUE
Bacteroides_uniformis_57318 XLA-148 TRUE
Bacteroides_uniformis_57318 XLB-001 TRUE
Bacteroides_uniformis_57318 XLB-029 TRUE
Bacteroides_uniformis_57318 XLB-036 TRUE
Bacteroides_uniformis_57318 XLB-064 TRUE
Bacteroides_uniformis_57318 XLB-172 TRUE
Bacteroides_uniformis_57318 XLB-294 TRUE
Bacteroides_uniformis_57318 XMA-001 FALSE
Bacteroides_uniformis_57318 XMA-029 FALSE
Bacteroides_uniformis_57318 XMA-050 FALSE
Bacteroides_uniformis_57318 XMA-064 FALSE
Bacteroides_uniformis_57318 XMA-116 FALSE
Bacteroides_uniformis_57318 XMA-180 FALSE
Bacteroides_uniformis_57318 XMA-264 FALSE
Bacteroides_uniformis_57318 XMB-001 FALSE
Bacteroides_uniformis_57318 XMB-029 FALSE
Bacteroides_uniformis_57318 XMB-036 FALSE
Bacteroides_uniformis_57318 XMB-064 FALSE
Bacteroides_uniformis_57318 XMB-116 FALSE
Bacteroides_uniformis_57318 XMB-180 FALSE
Bacteroides_uniformis_57318 XMB-264 FALSE
Bacteroides_uniformis_57318 XOA-025 FALSE
Bacteroides_uniformis_57318 XOA-029 FALSE
Bacteroides_uniformis_57318 XOA-031 FALSE
Bacteroides_uniformis_57318 XOA-032 FALSE
Bacteroides_uniformis_57318 XOA-033 FALSE
Bacteroides_uniformis_57318 XOA-034 FALSE
Bacteroides_uniformis_57318 XOA-036 FALSE
Bacteroides_uniformis_57318 XOA-038 FALSE
Bacteroides_uniformis_57318 XOA-043 FALSE
Bacteroides_uniformis_57318 XOA-050 FALSE
Bacteroides_uniformis_57318 XOA-057 FALSE
Bacteroides_uniformis_57318 XOA-064 FALSE
Bacteroides_uniformis_57318 XOA-129 FALSE
Bacteroides_uniformis_57318 XOB-001 FALSE
Bacteroides_uniformis_57318 XOB-028 FALSE
Bacteroides_uniformis_57318 XOB-036 FALSE
Bacteroides_uniformis_57318 XOB-064 FALSE
Bacteroides_uniformis_57318 XOB-129 FALSE
Bacteroides_uniformis_57318 XOB-498 FALSE
Bacteroides_uniformis_57318 XPA-002 FALSE
Bacteroides_uniformis_57318 XPA-009 FALSE
Bacteroides_uniformis_57318 XPA-019 FALSE
Bacteroides_uniformis_57318 XPA-023 FALSE
Bacteroides_uniformis_57318 XPA-029 FALSE
Bacteroides_uniformis_57318 XPA-030 FALSE
Bacteroides_uniformis_57318 XPA-031 FALSE
Bacteroides_uniformis_57318 XPA-032 FALSE
Bacteroides_uniformis_57318 XPA-035 FALSE
Bacteroides_uniformis_57318 XPA-036 FALSE
Bacteroides_uniformis_57318 XPA-039 FALSE
Bacteroides_uniformis_57318 XPA-043 FALSE
Bacteroides_uniformis_57318 XPA-049 FALSE
Bacteroides_uniformis_57318 XPA-056 FALSE
Bacteroides_uniformis_57318 XPA-072 FALSE
Bacteroides_uniformis_57318 XPA-151 FALSE
Bacteroides_uniformis_57318 XPB-008 FALSE
Bacteroides_uniformis_57318 XPB-028 FALSE
Bacteroides_uniformis_57318 XPB-036 FALSE
Bacteroides_uniformis_57318 XPB-063 FALSE
Bacteroides_uniformis_57318 XPB-139 FALSE
Bacteroides_uniformis_57318 XQA-001 FALSE
Bacteroides_uniformis_57318 XQA-015 FALSE
Bacteroides_uniformis_57318 XQA-022 FALSE
Bacteroides_uniformis_57318 XQA-024 FALSE
Bacteroides_uniformis_57318 XQA-025 FALSE
Bacteroides_uniformis_57318 XQA-029 FALSE
Bacteroides_uniformis_57318 XQA-030 FALSE
Bacteroides_uniformis_57318 XQA-036 FALSE
Bacteroides_uniformis_57318 XQA-037 FALSE
Bacteroides_uniformis_57318 XQA-038 FALSE
Bacteroides_uniformis_57318 XQA-039 FALSE
Bacteroides_uniformis_57318 XQA-040 FALSE
Bacteroides_uniformis_57318 XQA-057 FALSE
Bacteroides_uniformis_57318 XQA-064 FALSE
Bacteroides_uniformis_57318 XQA-133 FALSE
Bacteroides_uniformis_57318 XQA-244 FALSE
Bacteroides_uniformis_57318 XQA-455 FALSE
Bacteroides_uniformis_57318 XQA-532 FALSE
Bacteroides_uniformis_57318 XQA-648 FALSE
Bacteroides_uniformis_57318 XQB-001 FALSE
Bacteroides_uniformis_57318 XQB-029 FALSE
Bacteroides_uniformis_57318 XQB-036 FALSE
Bacteroides_uniformis_57318 XQB-064 FALSE
Bacteroides_uniformis_57318 XQB-133 FALSE
Bacteroides_uniformis_57318 XQB-243 FALSE
Bacteroides_uniformis_57318 XQB-348 FALSE
Bacteroides_uniformis_57318 XQB-452 FALSE
Bacteroides_uniformis_57318 XQB-531 FALSE
Bacteroides_uniformis_57318 XQB-647 FALSE
Bacteroides_uniformis_57318 XRA-001 FALSE
Bacteroides_uniformis_57318 XRA-008 FALSE
Bacteroides_uniformis_57318 XRA-015 FALSE
Bacteroides_uniformis_57318 XRA-022 FALSE
Bacteroides_uniformis_57318 XRA-023 FALSE
Bacteroides_uniformis_57318 XRA-024 FALSE
Bacteroides_uniformis_57318 XRA-025 FALSE
Bacteroides_uniformis_57318 XRA-026 FALSE
Bacteroides_uniformis_57318 XRA-028 FALSE
Bacteroides_uniformis_57318 XRA-029 FALSE
Bacteroides_uniformis_57318 XRA-032 FALSE
Bacteroides_uniformis_57318 XRA-035 FALSE
Bacteroides_uniformis_57318 XRA-036 FALSE
Bacteroides_uniformis_57318 XRA-037 FALSE
Bacteroides_uniformis_57318 XRA-038 FALSE
Bacteroides_uniformis_57318 XRA-039 FALSE
Bacteroides_uniformis_57318 XRA-040 FALSE
Bacteroides_uniformis_57318 XRA-045 FALSE
Bacteroides_uniformis_57318 XRA-052 FALSE
Bacteroides_uniformis_57318 XRA-059 FALSE
Bacteroides_uniformis_57318 XRA-064 FALSE
Bacteroides_uniformis_57318 XRA-153 FALSE
Bacteroides_uniformis_57318 XRA-310 FALSE
Bacteroides_uniformis_57318 XRB-002 FALSE
Bacteroides_uniformis_57318 XRB-029 FALSE
Bacteroides_uniformis_57318 XRB-036 FALSE
Bacteroides_uniformis_57318 XRB-059 FALSE
Bacteroides_uniformis_57318 XRB-153 FALSE
Bacteroides_uniformis_57318 XRB-305 FALSE
Bacteroides_uniformis_57318 XRB-347 FALSE
Bacteroides_uniformis_57318 XTA-001 FALSE
Bacteroides_uniformis_57318 XTA-029 FALSE
Bacteroides_uniformis_57318 XTA-064 FALSE
Bacteroides_uniformis_57318 XTB-001 FALSE
Bacteroides_uniformis_57318 XTB-028 FALSE
Bacteroides_uniformis_57318 XTB-038 FALSE
Bacteroides_uniformis_57318 XTB-065 FALSE
Bacteroides_uniformis_57318 XUA-001 FALSE
Bacteroides_uniformis_57318 XUA-008 FALSE
Bacteroides_uniformis_57318 XUA-015 FALSE
Bacteroides_uniformis_57318 XUA-029 FALSE
Bacteroides_uniformis_57318 XUA-032 FALSE
Bacteroides_uniformis_57318 XUA-033 FALSE
Bacteroides_uniformis_57318 XUA-034 FALSE
Bacteroides_uniformis_57318 XUA-035 FALSE
Bacteroides_uniformis_57318 XUA-036 FALSE
Bacteroides_uniformis_57318 XUA-037 FALSE
Bacteroides_uniformis_57318 XUA-038 FALSE
Bacteroides_uniformis_57318 XUA-039 FALSE
Bacteroides_uniformis_57318 XUA-064 FALSE
Bacteroides_uniformis_57318 XUA-129 FALSE
Bacteroides_uniformis_57318 XUA-221 FALSE
Bacteroides_uniformis_57318 XUA-318 FALSE
Bacteroides_uniformis_57318 XUA-397 FALSE
Bacteroides_uniformis_57318 XUA-507 FALSE
Bacteroides_uniformis_57318 XUA-623 FALSE
Bacteroides_uniformis_57318 XUB-001 FALSE
Bacteroides_uniformis_57318 XUB-029 FALSE
Bacteroides_uniformis_57318 XUB-036 FALSE
Bacteroides_uniformis_57318 XUB-064 FALSE
Bacteroides_uniformis_57318 XUB-130 FALSE
Bacteroides_uniformis_57318 XUB-221 FALSE
Bacteroides_uniformis_57318 XUB-319 FALSE
Bacteroides_uniformis_57318 YAB-001 FALSE
Bacteroides_uniformis_57318 YAB-064 FALSE
Bacteroides_uniformis_57318 YAC-001 FALSE
Bacteroides_uniformis_57318 YAC-064 FALSE
Bacteroides_uniformis_57318 YAD-001 FALSE
Bacteroides_uniformis_57318 YAD-064 FALSE
Bacteroides_uniformis_57318 YBA-004 TRUE
Bacteroides_uniformis_57318 YBA-043 TRUE
Bacteroides_uniformis_57318 YBA-260 TRUE
Bacteroides_uniformis_57318 YBA-360 TRUE
Bacteroides_uniformis_57318 YBA-435 TRUE
Bacteroides_uniformis_57318 YBA-522 TRUE
Bacteroides_uniformis_57318 YBB-029 TRUE
Bacteroides_uniformis_57318 YBB-050 TRUE
Bacteroides_uniformis_57318 YBB-260 TRUE
Bacteroides_uniformis_57318 YBB-360 TRUE
Bacteroides_uniformis_57318 YBB-435 TRUE
Bacteroides_uniformis_57318 YBC-001 TRUE
Bacteroides_uniformis_57318 YBC-043 TRUE
Bacteroides_uniformis_57318 YBC-260 TRUE
Bacteroides_uniformis_57318 YBC-360 TRUE
Bacteroides_uniformis_57318 YBC-435 TRUE
Bacteroides_uniformis_57318 YEB-001 FALSE
Bacteroides_uniformis_57318 YEB-002 FALSE
Bacteroides_uniformis_57318 YEC-005 FALSE
Bacteroides_uniformis_57318 YFA-064 FALSE
Bacteroides_uniformis_57318 YFC-064 FALSE
Bacteroides_uniformis_57318 ZAA-002 FALSE
Bacteroides_uniformis_57318 ZAA-066 FALSE
Bacteroides_uniformis_57318 ZAA-263 FALSE
Bacteroides_uniformis_57318 ZAA-326 FALSE
Bacteroides_uniformis_57318 ZAB-002 FALSE
Bacteroides_uniformis_57318 ZAB-064 FALSE
Bacteroides_uniformis_57318 ZAB-256 FALSE
Bacteroides_uniformis_57318 ZAB-326 FALSE
Bacteroides_uniformis_57318 ZAB-411 FALSE
Bacteroides_uniformis_57318 ZAB-504 FALSE
Bacteroides_uniformis_57318 ZAB-600 FALSE
Bacteroides_uniformis_57318 ZAB-813 FALSE
Bacteroides_uniformis_57318 ZCA-001 TRUE
Bacteroides_uniformis_57318 ZCA-064 TRUE
Bacteroides_uniformis_57318 ZCA-260 TRUE
Bacteroides_uniformis_57318 ZCA-323 FALSE
Bacteroides_uniformis_57318 ZCA-408 TRUE
Bacteroides_uniformis_57318 ZCA-597 TRUE
Bacteroides_uniformis_57318 ZCB-001 TRUE
Bacteroides_uniformis_57318 ZCB-064 TRUE
Bacteroides_uniformis_57318 ZCB-261 TRUE
Bacteroides_uniformis_57318 ZCB-323 TRUE
Bacteroides_uniformis_57318 ZCB-408 TRUE
Bacteroides_uniformis_57318 ZCB-597 TRUE
Bacteroides_uniformis_57318 ZDA-001 FALSE
Bacteroides_uniformis_57318 ZDA-065 FALSE
Bacteroides_uniformis_57318 ZDA-260 FALSE
Bacteroides_uniformis_57318 ZDA-324 FALSE
Bacteroides_uniformis_57318 ZDA-413 FALSE
Bacteroides_uniformis_57318 ZDA-503 FALSE
Bacteroides_uniformis_57318 ZDA-598 FALSE
Bacteroides_uniformis_57318 ZDB-001 FALSE
Bacteroides_uniformis_57318 ZDB-064 FALSE
Bacteroides_uniformis_57318 ZDB-261 FALSE
Bacteroides_uniformis_57318 ZDB-324 FALSE
Bacteroides_uniformis_57318 ZDB-411 FALSE
Bacteroides_uniformis_57318 ZDB-506 FALSE
Bacteroides_uniformis_57318 ZDB-596 FALSE
Bacteroides_uniformis_57318 ZEA-001 FALSE
Bacteroides_uniformis_57318 ZEA-064 FALSE
Bacteroides_uniformis_57318 ZEB-001 FALSE
Bacteroides_uniformis_57318 ZEB-064 FALSE
Bacteroides_uniformis_57318 ZEC-001 FALSE
Bacteroides_uniformis_57318 ZEC-064 FALSE
Bacteroides_vulgatus_57955 XAA-002 FALSE
Bacteroides_vulgatus_57955 XAA-010 FALSE
Bacteroides_vulgatus_57955 XAA-014 FALSE
Bacteroides_vulgatus_57955 XAA-021 FALSE
