species sample1 sample2 subject1 subject2 hh1 hh2 timepoint1 timepoint2 sharedFixedDiffs sharedStrainFishing concordant consensusConservative consensusPermissive consensusFixedDiffs consensusStrainFishing consensusNA keyTimepoint1 keyTimepoint2
Alistipes_finegoldii_56071 XBA-001 XFA-001 XBA XFA XB XF 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_cellulosilyticus_58046 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_siraeum_57634 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Phascolarctobacterium_sp_59817 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_hominis_61877 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XFA-001 XBA XFA XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_finegoldii_56071 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XFB-001 XBA XFB XB XF 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_cellulosilyticus_58046 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_siraeum_57634 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Phascolarctobacterium_sp_59817 XBA-001 XFB-001 XBA XFB XB XF 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_hominis_61877 XBA-001 XFB-001 XBA XFB XB XF 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_intestinalis_56239 XBA-001 XFB-001 XBA XFB XB XF 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XFB-001 XBA XFB XB XF 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_cellulosilyticus_58046 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XGA-001 XBA XGA XB XG 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XGA-001 XBA XGA XB XG 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_hominis_61877 XBA-001 XGA-001 XBA XGA XB XG 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XBA-001 XGB-001 XBA XGB XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XGB-001 XBA XGB XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XGB-001 XBA XGB XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XGB-001 XBA XGB XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XGB-001 XBA XGB XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XGB-001 XBA XGB XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XGB-001 XBA XGB XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_finegoldii_56071 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XGC-001 XBA XGC XB XG 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_cellulosilyticus_58046 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XGC-001 XBA XGC XB XG 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XHA-003 XBA XHA XB XH 1 3 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XBA-001 XHA-003 XBA XHA XB XH 1 3 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XHA-003 XBA XHA XB XH 1 3 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XHA-003 XBA XHA XB XH 1 3 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XBA-001 XHA-003 XBA XHA XB XH 1 3 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XHA-003 XBA XHA XB XH 1 3 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XHA-003 XBA XHA XB XH 1 3 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Phascolarctobacterium_sp_59817 XBA-001 XHA-003 XBA XHA XB XH 1 3 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XHA-003 XBA XHA XB XH 1 3 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XBA-001 XHB-001 XBA XHB XB XH 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XHB-001 XBA XHB XB XH 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XHB-001 XBA XHB XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XHB-001 XBA XHB XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XHB-001 XBA XHB XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XBA-001 XHB-001 XBA XHB XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XHB-001 XBA XHB XB XH 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XHC-001 XBA XHC XB XH 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XHC-001 XBA XHC XB XH 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_hominis_61877 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_intestinalis_56239 XBA-001 XHC-001 XBA XHC XB XH 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XHC-001 XBA XHC XB XH 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XIA-002 XBA XIA XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XIB-002 XBA XIB XB XI 1 2 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XIB-002 XBA XIB XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XBA-001 XIB-002 XBA XIB XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XIB-002 XBA XIB XB XI 1 2 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XIB-002 XBA XIB XB XI 1 2 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XIB-002 XBA XIB XB XI 1 2 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Faecalibacterium_prausnitzii_62201 XBA-001 XIB-002 XBA XIB XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XIB-002 XBA XIB XB XI 1 2 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_finegoldii_56071 XBA-001 XIC-008 XBA XIC XB XI 1 8 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_faecis_58503 XBA-001 XIC-008 XBA XIC XB XI 1 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_finegoldii_57739 XBA-001 XIC-008 XBA XIC XB XI 1 8 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XIC-008 XBA XIC XB XI 1 8 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XIC-008 XBA XIC XB XI 1 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XIC-008 XBA XIC XB XI 1 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XIC-008 XBA XIC XB XI 1 8 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XIC-008 XBA XIC XB XI 1 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XIC-008 XBA XIC XB XI 1 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XIC-008 XBA XIC XB XI 1 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XIC-008 XBA XIC XB XI 1 8 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XBA-001 XJA-001 XBA XJA XB XJ 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XJA-001 XBA XJA XB XJ 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_siraeum_57634 XBA-001 XJA-001 XBA XJA XB XJ 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XJB-001 XBA XJB XB XJ 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XJB-001 XBA XJB XB XJ 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XJB-001 XBA XJB XB XJ 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XBA-001 XJB-001 XBA XJB XB XJ 1 1 TRUE FALSE FALSE FALSE TRUE TRUE FALSE NA initial initial
Blautia_wexlerae_56130 XBA-001 XJB-001 XBA XJB XB XJ 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_56470 XBA-001 XJB-001 XBA XJB XB XJ 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XBA-001 XJB-001 XBA XJB XB XJ 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XJB-001 XBA XJB XB XJ 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_intestinalis_56239 XBA-001 XJB-001 XBA XJB XB XJ 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Roseburia_inulinivorans_61943 XBA-001 XJB-001 XBA XJB XB XJ 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XKA-001 XBA XKA XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_fragilis_54507 XBA-001 XKA-001 XBA XKA XB XK 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XKA-001 XBA XKA XB XK 1 1 NA TRUE NA TRUE TRUE TRUE TRUE TRUE initial initial
Bacteroides_vulgatus_57955 XBA-001 XKA-001 XBA XKA XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XBA-001 XKA-001 XBA XKA XB XK 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XKA-001 XBA XKA XB XK 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_56470 XBA-001 XKA-001 XBA XKA XB XK 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XKA-001 XBA XKA XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_uniformis_57318 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Guyana_massiliensis_60772 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XKB-001 XBA XKB XB XK 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XLA-001 XBA XLA XB XL 1 1 NA TRUE NA TRUE TRUE TRUE TRUE TRUE initial initial
Bacteroides_uniformis_57318 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_56470 XBA-001 XLA-001 XBA XLA XB XL 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Clostridiales_bacterium_61057 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_eligens_61678 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Eubacterium_rectale_56927 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Parabacteroides_distasonis_56985 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Phascolarctobacterium_sp_59817 XBA-001 XLA-001 XBA XLA XB XL 1 1 FALSE TRUE FALSE FALSE TRUE FALSE TRUE NA initial initial
Roseburia_intestinalis_56239 XBA-001 XLA-001 XBA XLA XB XL 1 1 NA FALSE NA FALSE FALSE FALSE FALSE FALSE initial initial
Alistipes_finegoldii_56071 XBA-001 XLB-001 XBA XLB XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Anaerostipes_hadrus_55206 XBA-001 XLB-001 XBA XLB XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_ovatus_58035 XBA-001 XLB-001 XBA XLB XB XL 1 1 FALSE TRUE FALSE FALSE TRUE FALSE TRUE NA initial initial
Bacteroides_uniformis_57318 XBA-001 XLB-001 XBA XLB XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bacteroides_vulgatus_57955 XBA-001 XLB-001 XBA XLB XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bifidobacterium_longum_57796 XBA-001 XLB-001 XBA XLB XB XL 1 1 FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE initial initial
Bilophila_wadsworthia_57364 XBA-001 XLB-001 XBA XLB XB XL 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
Blautia_wexlerae_56130 XBA-001 XLB-001 XBA XLB XB XL 1 1 FALSE NA NA FALSE FALSE FALSE FALSE FALSE initial initial
