subject timepoint strain species_id relative_abundance strainFreq strainRelativeAbundance
XBB 351 strain2 Bifidobacterium_longum_57796 0.0216511690808 1 0.0216511690808
XBB 351 strainUnknown Bifidobacterium_longum_57796 0.0216511690808 0 0
XBB 380 strain1 Bifidobacterium_longum_57796 0.0032115245947 0 0
XBB 380 strain2 Bifidobacterium_longum_57796 0.0032115245947 0 0
XBB 380 strainUnknown Bifidobacterium_longum_57796 0.0032115245947 0 0.0032115245947
XBB 415 strain1 Bifidobacterium_longum_57796 0.0714989497575 0 0
XBB 415 strain2 Bifidobacterium_longum_57796 0.0714989497575 1 0.0714989497575
XBB 415 strainUnknown Bifidobacterium_longum_57796 0.0714989497575 0 0
XBB 422 strain1 Bifidobacterium_longum_57796 0.0171763679274 0 0
XBB 422 strain2 Bifidobacterium_longum_57796 0.0171763679274 1 0.0171763679274
XBB 422 strainUnknown Bifidobacterium_longum_57796 0.0171763679274 0 0
XBB 430 strain1 Bifidobacterium_longum_57796 0.0188979200138 0 0
XBB 430 strain2 Bifidobacterium_longum_57796 0.0188979200138 1 0.0188979200138
XBB 430 strainUnknown Bifidobacterium_longum_57796 0.0188979200138 0 0
XBB 436 strain1 Bifidobacterium_longum_57796 0.028249504923 0 0
XBB 436 strain2 Bifidobacterium_longum_57796 0.028249504923 1 0.028249504923
XBB 436 strainUnknown Bifidobacterium_longum_57796 0.028249504923 0 0
XBB 443 strain1 Bifidobacterium_longum_57796 0.0385686713533 0 0
XBB 443 strain2 Bifidobacterium_longum_57796 0.0385686713533 1 0.0385686713533
XBB 443 strainUnknown Bifidobacterium_longum_57796 0.0385686713533 0 0
XBB 456 strain1 Bifidobacterium_longum_57796 0.0384060271098 0 0
XBB 456 strain2 Bifidobacterium_longum_57796 0.0384060271098 1 0.0384060271098
XBB 456 strainUnknown Bifidobacterium_longum_57796 0.0384060271098 0 0
XBB 464 strain1 Bifidobacterium_longum_57796 0.0253254882704 0 0
XBB 464 strain2 Bifidobacterium_longum_57796 0.0253254882704 1 0.0253254882704
XBB 464 strainUnknown Bifidobacterium_longum_57796 0.0253254882704 0 0
XBB 478 strain1 Bifidobacterium_longum_57796 0.0519056939311 0 0
XBB 478 strain2 Bifidobacterium_longum_57796 0.0519056939311 1 0.0519056939311
XBB 478 strainUnknown Bifidobacterium_longum_57796 0.0519056939311 0 0
XBB 493 strain1 Bifidobacterium_longum_57796 0.0422097818425 0 0
XBB 493 strain2 Bifidobacterium_longum_57796 0.0422097818425 1 0.0422097818425
XBB 493 strainUnknown Bifidobacterium_longum_57796 0.0422097818425 0 0
XBB 499 strain1 Bifidobacterium_longum_57796 0.0221336099371 0 0
XBB 499 strain2 Bifidobacterium_longum_57796 0.0221336099371 1 0.0221336099371
XBB 499 strainUnknown Bifidobacterium_longum_57796 0.0221336099371 0 0
XBB 513 strain1 Bifidobacterium_longum_57796 0.0802285076339 0 0
XBB 513 strain2 Bifidobacterium_longum_57796 0.0802285076339 1 0.0802285076339
XBB 513 strainUnknown Bifidobacterium_longum_57796 0.0802285076339 0 0
XBB 541 strain1 Bifidobacterium_longum_57796 0.0560170461641 0 0
XBB 541 strain2 Bifidobacterium_longum_57796 0.0560170461641 1 0.0560170461641
XBB 541 strainUnknown Bifidobacterium_longum_57796 0.0560170461641 0 0
XBB 555 strain1 Bifidobacterium_longum_57796 0.0282325467715 0 0
XBB 555 strain2 Bifidobacterium_longum_57796 0.0282325467715 1 0.0282325467715
XBB 555 strainUnknown Bifidobacterium_longum_57796 0.0282325467715 0 0
XBB 569 strain1 Bifidobacterium_longum_57796 0.0492941374293 0 0
XBB 569 strain2 Bifidobacterium_longum_57796 0.0492941374293 1 0.0492941374293
XBB 569 strainUnknown Bifidobacterium_longum_57796 0.0492941374293 0 0
XBB 582 strain1 Bifidobacterium_longum_57796 0.0285527269247 0 0
XBB 582 strain2 Bifidobacterium_longum_57796 0.0285527269247 1 0.0285527269247
XBB 582 strainUnknown Bifidobacterium_longum_57796 0.0285527269247 0 0
XBB 588 strain1 Bifidobacterium_longum_57796 0.00380100442087 0 0
XBB 588 strain2 Bifidobacterium_longum_57796 0.00380100442087 0 0
XBB 588 strainUnknown Bifidobacterium_longum_57796 0.00380100442087 0 0.00380100442087
XBB 597 strain1 Bifidobacterium_longum_57796 0.0392266411958 0 0
XBB 597 strain2 Bifidobacterium_longum_57796 0.0392266411958 1 0.0392266411958
XBB 597 strainUnknown Bifidobacterium_longum_57796 0.0392266411958 0 0
XBB 617 strain1 Bifidobacterium_longum_57796 0.0105817214165 0 0
XBB 617 strain2 Bifidobacterium_longum_57796 0.0105817214165 0 0
XBB 617 strainUnknown Bifidobacterium_longum_57796 0.0105817214165 0 0.0105817214165
XBB 625 strain1 Bifidobacterium_longum_57796 0.0166794433328 0 0
XBB 625 strain2 Bifidobacterium_longum_57796 0.0166794433328 0 0
XBB 625 strainUnknown Bifidobacterium_longum_57796 0.0166794433328 0 0.0166794433328
XBB 641 strain1 Bifidobacterium_longum_57796 0.0656998754754 0 0
XBB 641 strain2 Bifidobacterium_longum_57796 0.0656998754754 1 0.0656998754754
XBB 641 strainUnknown Bifidobacterium_longum_57796 0.0656998754754 0 0
XBB 656 strain1 Bifidobacterium_longum_57796 0.0771659732666 0 0
XBB 656 strain2 Bifidobacterium_longum_57796 0.0771659732666 1 0.0771659732666
XBB 656 strainUnknown Bifidobacterium_longum_57796 0.0771659732666 0 0
XBB 679 strain1 Bifidobacterium_longum_57796 0.0521095340653 0 0
XBB 679 strain2 Bifidobacterium_longum_57796 0.0521095340653 1 0.0521095340653
XBB 679 strainUnknown Bifidobacterium_longum_57796 0.0521095340653 0 0
XBB 701 strain1 Bifidobacterium_longum_57796 0.020361752148 0 0
XBB 701 strain2 Bifidobacterium_longum_57796 0.020361752148 1 0.020361752148
XBB 701 strainUnknown Bifidobacterium_longum_57796 0.020361752148 0 0
XBB 717 strain1 Bifidobacterium_longum_57796 0.0119431529521 0 0
XBB 717 strain2 Bifidobacterium_longum_57796 0.0119431529521 1 0.0119431529521
XBB 717 strainUnknown Bifidobacterium_longum_57796 0.0119431529521 0 0
XBB 725 strain1 Bifidobacterium_longum_57796 0.0280306933863 0 0
XBB 725 strain2 Bifidobacterium_longum_57796 0.0280306933863 1 0.0280306933863
XBB 725 strainUnknown Bifidobacterium_longum_57796 0.0280306933863 0 0
XBB 737 strain1 Bifidobacterium_longum_57796 0.016824838613 0 0
XBB 737 strain2 Bifidobacterium_longum_57796 0.016824838613 1 0.016824838613
XBB 737 strainUnknown Bifidobacterium_longum_57796 0.016824838613 0 0
XBB 745 strain1 Bifidobacterium_longum_57796 0.0223430673455 0 0
XBB 745 strain2 Bifidobacterium_longum_57796 0.0223430673455 1 0.0223430673455
XBB 745 strainUnknown Bifidobacterium_longum_57796 0.0223430673455 0 0
XBB 754 strain1 Bifidobacterium_longum_57796 0.0978495030028 0 0
XBB 754 strain2 Bifidobacterium_longum_57796 0.0978495030028 1 0.0978495030028
XBB 754 strainUnknown Bifidobacterium_longum_57796 0.0978495030028 0 0
XBB 773 strain1 Bifidobacterium_longum_57796 0.0130680120541 0 0
XBB 773 strain2 Bifidobacterium_longum_57796 0.0130680120541 1 0.0130680120541
XBB 773 strainUnknown Bifidobacterium_longum_57796 0.0130680120541 0 0
XBB 779 strain1 Bifidobacterium_longum_57796 0.00982772756776 0 0
XBB 779 strain2 Bifidobacterium_longum_57796 0.00982772756776 0 0
XBB 779 strainUnknown Bifidobacterium_longum_57796 0.00982772756776 0 0.00982772756776
XBB 811 strain1 Bifidobacterium_longum_57796 0.0291991048834 0 0
XBB 811 strain2 Bifidobacterium_longum_57796 0.0291991048834 1 0.0291991048834
XBB 811 strainUnknown Bifidobacterium_longum_57796 0.0291991048834 0 0
XBB 856 strain1 Bifidobacterium_longum_57796 0.0893048793427 0 0
XBB 856 strain2 Bifidobacterium_longum_57796 0.0893048793427 1 0.0893048793427
XBB 856 strainUnknown Bifidobacterium_longum_57796 0.0893048793427 0 0
XBB 900 strain1 Bifidobacterium_longum_57796 0.0219864628925 0 0
XBB 900 strain2 Bifidobacterium_longum_57796 0.0219864628925 1 0.0219864628925
XBB 900 strainUnknown Bifidobacterium_longum_57796 0.0219864628925 0 0
